,q1signal,q1signalRolling,lastsignal,position,adjClose,rtnSPY,cRtn-SPY,rtnPort,cRtn-Port
2018-08-22,-0.00014702179292463746,0.0007443421580976596,0.0007315174851795849,1.0,273.9088031926,-0.0013278820281078518,0.05880291818315864,-0.0013278820281078518,0.12998716280956146
2018-08-23,-0.00011552847470648511,0.0007979274527906939,0.0010488622772188668,-1,273.5450846155,0.006018405122556247,0.06517522308972956,-0.006018405122556247,0.12318644228048559
2018-08-24,-7.304953314330137e-05,0.0007344116762906157,0.0007393058674016465,1.0,275.191389754,0.007895377552118443,0.07358518363518507,0.007895377552118443,0.13205442330371064
2018-08-27,-0.00013823846589084988,0.0006655232198088904,0.0003041820117629855,1.0,277.3641296752,0.00048312512925496875,0.07410385961579502,0.00048312512925496875,0.13260134724329298
2018-08-28,-1.0794397094037774e-05,0.0005093717443723422,0.0004192145343064886,1.0,277.4981312562,0.0053807947020783065,0.07988339197309746,0.0053807947020783065,0.13869564257210643
2018-08-29,-6.792982789680097e-06,0.0003974718931712347,0.0003777292520359809,1.0,278.99129173069997,-0.004048305201189373,0.07551169442069483,-0.004048305201189373,0.13408585507971016
2018-08-30,4.4630530625406385e-05,0.0003974718931712347,0.001080668691215922,-1,277.8618498333,3.444712365396896e-05,0.07554874270502387,-3.444712365396896e-05,0.134046789084026
2018-08-31,1.171422987802096e-06,0.0003974718931712347,0.001214310483525917,-1,277.8714213748,-0.0017222968548984419,0.07369632848817309,0.0017222968548984419,0.13599995430217304
2018-09-04,-4.081485717888767e-06,0.0003974718931712347,0.0013015237780987482,-1,277.3928442997,-0.0026914185158048998,0.07080656230932836,0.0026914185158048998,0.1390574056131355
2018-09-05,1.0584873700912898e-05,0.0003974718931712347,0.00124210939022576,-1,276.6462640624,-0.003010068158781354,0.06758336157190703,0.003010068158781354,0.14248604604079573
2018-09-06,-5.8753874116172204e-05,0.0007489416127612054,0.0012871520934155851,-1,275.81353995169997,-0.0019433647974418378,0.06550865764869362,0.0019433647974418378,0.14470631320423988
2018-09-07,3.995749886711453e-05,0.0007281989716259516,0.00035057119019834784,1.0,275.2775336275,0.001738525730354823,0.06736107186593165,0.001738525730354823,0.14669641458344507
2018-09-10,-1.653051336374286e-05,0.0007146199407071349,-0.00024745812610959774,0,275.7561107027,0.0032974661576232744,0.07088065887837414,0.0,0.14669641458344507
2018-09-11,-1.8046775554046432e-05,5.3190929609537565e-05,-0.00024218933097927268,0,276.6654071455,0.00024217263441506098,0.07113999686867878,0.0,0.14669641458344507
2018-09-12,2.4332921128680447e-06,-0.00023184175812674508,-0.00021949418527421747,1,276.73240793599996,0.005914499169821008,0.07747525349092066,0.005914499169821008,0.15347854957553553
2018-09-13,-3.261716639685879e-05,-0.0002458237285444352,-0.0004585035992508703,0,278.369141533,0.00017192174116864578,0.07766049491256699,0.0,0.15347854957553553
2018-09-14,2.597164266707397e-05,-0.000342682896697762,-0.00043590766728592625,0,278.4169992405,-0.005294279428055604,0.07195505912392308,-0.0,0.15347854957553553
2018-09-17,3.9706376095821684e-05,-0.000342682896697762,0.0007792036077762466,1.0,276.94298184900003,0.005426142254868038,0.07777163976555501,0.005426142254868038,0.15973748827347123
2018-09-18,8.958555700638123e-06,-0.000342682896697762,-0.0002387162258416754,1,278.445713865,0.001065621669952721,0.07892013658014974,0.001065621669952721,0.16097332967243205
2018-09-19,1.3436412373539843e-05,-0.0003400484991325995,0.0005793297134673055,1.0,278.7424316516,0.008103839021980752,0.08766353168456886,0.008103839021980752,0.1703816706449104
2018-09-20,-2.9187880603475848e-05,-0.0004113834365880876,-0.00038485920589024884,1,281.0013154463,-0.0009108249881090158,0.08667286056125567,-0.0009108249881090158,0.1693156577736623
2018-09-21,1.945566981037478e-05,-0.0004113834365880876,-7.732366333450734e-05,1,280.7453724265,-0.0033220315762968466,0.08306289900536634,-0.0033220315762968466,0.16543115423587995
2018-09-24,-1.5069944776138617e-05,-0.00031278771586596213,0.00025676573313620664,1.0,279.81272743439996,-0.0009277712871759158,0.08205806434546359,-0.0009277712871759158,0.16434990067379962
2018-09-25,0.0001361733913582687,-0.00015901994458809136,0.00043086041865648316,1.0,279.55312522009996,-0.0029922613930405406,0.07882026377449458,-0.0029922613930405406,0.16086586141802273
2018-09-26,0.00014944698333920316,-0.00015901994458809136,0.00045466915253671643,1.0,278.7166291962,0.0027942596936036956,0.08183476775420262,0.0027942596936036956,0.16410962210426372
2018-09-27,7.635975240084798e-05,8.872103490084963e-05,0.00048730542778260307,1.0,279.4954358391,0.00010320272462904789,0.08194641604983333,0.00010320272462904789,0.16422976138903178
2018-09-28,0.0002125567529169677,8.872103490084963e-05,0.0007469787408576132,1.0,279.5242805296,0.003474133186784689,0.08570524200015472,0.003474133186784689,0.16827445064011592
