Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-09-15,212.960007,215.729996,212.75,215.279999,134427900,0,1,200.892324549899,203.505348173568,200.694217895997,203.08085089521,134427900
2016-09-14,213.289993,214.699997,212.5,213.149994,134185500,0,1,201.203611422691,202.533715535548,200.458384502464,201.071545665647,134185500
2016-09-13,214.839996,215.149994,212.5,213.229996,182828800,0,1,202.665781292592,202.958212813905,200.458384502464,201.147014238244,182828800
2016-09-12,212.389999,216.809998,212.309998,216.339996,168110900,0,1,200.354616865977,204.524150320294,200.279149236713,204.080781653786,168110900
2016-09-09,216.970001,217.029999,213.25,213.279999,221589100,0,1,204.675086522156,204.731684649936,201.165884683061,201.194183746952,221589100
2016-09-08,218.619995,218.940002,218.149994,218.509995,74102900,0,1,206.231581259467,206.533454606524,205.788213536293,206.127814566313,74102900
2016-09-07,218.839996,219.220001,218.300003,219.009995,76554900,0,1,206.439115589109,206.797587063946,205.929722062415,206.599481353378,76554900
2016-09-06,218.699997,219.119995,217.860001,219.029999,56702100,0,1,206.307049832065,206.703248046532,205.514653403131,206.618351798195,56702100
2016-09-02,218.389999,218.869995,217.699997,218.369995,79293900,0,1,206.014618310752,206.467414653,205.363716257936,205.995747865935,79293900
2016-09-01,217.369995,217.729996,216.029999,217.389999,97844200,0,1,205.052414291806,205.392015321826,203.788351075807,205.071284736623,97844200
2016-08-31,217.610001,217.75,216.470001,217.380005,85269500,0,1,205.278820009598,205.410885766643,204.203419735091,205.061857060883,85269500
2016-08-30,218.259995,218.589996,217.350006,218,58114500,0,1,205.891981172781,206.203282195577,205.033557996993,205.646719160175,58114500
2016-08-29,217.440002,218.669998,217.399994,218.360001,70502200,0,1,205.11845424533,206.278750768175,205.080713355696,205.986320190195,70502200
2016-08-26,217.919998,219.119995,216.25,217.289993,122506300,0,1,205.571250587578,206.703248046532,203.995885405449,204.976945719208,122506300
2016-08-25,217.399994,218.190002,217.220001,217.699997,69224800,0,1,205.080713355696,205.825954425927,204.910919915688,205.363716257936,69224800
2016-08-24,218.800003,218.910004,217.360001,217.850006,71728900,0,1,206.401388849479,206.505156485967,205.042986616066,205.505224784057,71728900
2016-08-23,219.25,219.600006,218.899994,218.970001,53399200,0,1,206.825886127837,207.156058538783,206.49571371689,206.561753670414,53399200
2016-08-22,218.259995,218.800003,217.830002,218.529999,61368800,0,1,205.891981172781,206.401388849479,205.48635433924,206.14668501113,61368800
2016-08-19,218.309998,218.75,217.740005,218.539993,75443000,0,1,205.939150681488,206.354219340772,205.401457147569,206.15611268687,75443000
2016-08-18,218.339996,218.899994,218.210007,218.860001,52989300,0,1,205.967448802045,206.49571371689,205.844825814077,206.45798697726,52989300
2016-08-17,218,218.529999,217.020004,218.369995,75134300,0,1,205.646719160175,206.14668501113,204.722256030863,205.995747865935,75134300
2016-08-16,218.600006,218.679993,217.960007,217.960007,53213600,0,1,206.212724964654,206.288179387248,205.608992420545,205.608992420545,53213600
2016-08-15,218.889999,219.5,218.880005,219.089996,49813500,0,1,206.486285097817,207.061719521369,206.476857422077,206.674948982642,49813500
2016-08-12,218.289993,218.710007,217.990005,218.460007,61313500,0,1,205.920279293338,206.316492601142,205.637290541102,206.08065920761,61313500
2016-08-11,218.259995,218.940002,217.949997,218.649994,72504300,0,1,205.891981172781,206.533454606524,205.599549651468,206.259880323358,72504300
2016-08-10,218.309998,218.399994,217.229996,217.639999,57941100,0,1,205.939150681488,206.024046929825,204.920348534761,205.307118130155,57941100
2016-08-09,218.130005,218.759995,217.800003,218.179993,51251700,0,1,205.76935724148,206.363647959846,205.45805527535,205.816512600183,51251700
2016-08-08,218.399994,218.520004,217.740005,218.050003,39906500,0,1,206.024046929825,206.137256392057,205.401457147569,205.693888668882,39906500
2016-08-05,216.410004,218.229996,216.410004,218.179993,71892200,0,1,204.146822550644,205.863682108891,204.146822550644,205.816512600183,71892200
2016-08-04,216.309998,216.779999,214.25,216.410004,46585500,0,1,204.05248353323,204.495851256404,202.109218257191,204.146822550644,46585500
2016-08-03,215.479996,216.25,215.130005,216.179993,53993600,0,1,203.269514780035,203.995885405449,202.939356519092,203.929845451925,53993600
2016-08-02,216.649994,216.830002,214.570007,215.550003,92295500,0,1,204.373213175099,204.543020765111,202.411091604247,203.335554733559,92295500
2016-08-01,217.190002,217.649994,216.410004,216.940002,73311400,0,1,204.882620851798,205.316546749229,204.146822550644,204.646787458265,73311400
2016-07-29,216.460007,217.539993,216.130005,217.119995,79519400,0,1,204.193992059351,205.212779112741,203.882690093221,204.816580898274,79519400
2016-07-28,216.289993,217.110001,215.75,216.770004,65035700,0,1,204.033612145079,204.807153222534,203.524218618384,204.486422637331,65035700
2016-07-27,217.190002,217.270004,215.619995,216.520004,84083900,0,1,204.882620851798,204.958089424395,203.40158053708,204.250589243798,84083900
2016-07-26,216.529999,217.169998,215.759995,216.75,70080500,0,1,204.260017862872,204.863750406981,203.533647237458,204.467552192514,70080500
2016-07-25,217,217.059998,215.970001,216.649994,55873100,0,1,204.703385586046,204.759983713827,203.731752948026,204.373213175099,55873100
2016-07-22,216.410004,217.300003,216.100006,217.240005,62787500,0,1,204.146822550644,204.986388488285,203.854391029331,204.929790360505,62787500
2016-07-21,216.960007,217.220001,215.75,216.270004,67777300,0,1,204.665658846416,204.910919915688,203.524218618384,204.014755850266,67777300
2016-07-20,216.190002,217.369995,216.190002,217.089996,58159500,0,1,203.939287277668,205.052414291806,203.939287277668,204.788281834383,58159500
2016-07-19,215.919998,216.229996,215.630005,216.190002,54345700,0,1,203.684583439319,203.977014960632,203.411023306157,203.939287277668,54345700
2016-07-18,215.970001,216.600006,215.669998,216.410004,58725900,0,1,203.731752948026,204.326057816396,203.448750045787,204.146822550644,58725900
2016-07-15,216.779999,217.009995,215.309998,215.830002,107155400,0,1,204.495851256404,204.712814205119,203.1091499591,203.599687190982,107155400
2016-07-14,216.399994,216.669998,215.660004,216.119995,91230900,0,1,204.137379781567,204.392083619916,203.439322370047,203.873247324144,91230900
2016-07-13,215.440002,215.449997,214.350006,214.919998,87324100,0,1,203.231787097071,203.241215716145,202.203557274605,202.74124986519,87324100
2016-07-12,214.529999,215.300003,213.429993,214.949997,101275600,0,1,202.373350714613,203.099721340027,201.33567812307,202.76954892908,101275600
2016-07-11,213.190002,214.070007,212.949997,213.399994,73633900,0,1,201.109286555281,201.939424817182,200.882881780822,201.307379059179,73633900
2016-07-08,211.050003,212.940002,210.779999,212.649994,133971000,0,1,199.090553649978,200.873453161748,198.835849811628,200.599878878582,133971000
2016-07-07,209.869995,210.649994,208.630005,209.529999,85593800,0,1,197.977412485837,198.713211730324,196.807688287252,197.656682843967,85593800
2016-07-06,207.830002,209.800003,207.059998,209.660004,96021500,0,1,196.053018597948,197.911386682316,195.326647972534,197.779320925272,96021500
2016-07-05,208.949997,209.080002,207.710007,208.410004,109803700,0,1,197.109547484305,197.232185565609,195.93982328572,196.60015395761,109803700
2016-07-01,209.479996,210.490005,209.289993,209.919998,106055300,0,1,197.60951333526,198.562288735132,197.430277126174,198.024581994544,106055300
2016-06-30,207.210007,209.539993,206.559998,209.479996,165021900,0,1,195.468156498656,197.666110519707,194.85498118547,197.60951333526,165021900
2016-06-29,204.839996,206.929993,204.720001,206.660004,137328600,0,1,193.2324455513,195.204009891229,193.119250239072,194.949320202884,137328600
2016-06-28,201.479996,203.229996,201.119995,203.199997,159382400,0,1,190.062844742226,191.713678496952,189.723243712206,191.685379433062,159382400
2016-06-27,201.589996,201.600006,198.649994,199.600006,230775800,0,1,190.16661143538,190.176054204457,187.393208840773,188.289387056199,230775800
2016-06-24,203.630005,210.850006,202.720001,203.240005,333444400,0,1,192.091020416606,198.901889765153,191.232583090814,191.723120322695,333444400
2016-06-23,209.809998,210.869995,209.270004,210.809998,102731400,0,1,197.92081530139,198.920746059966,197.411420831361,198.864148875519,102731400
2016-06-22,208.649994,209.5,207.929993,208.100006,95560500,0,1,196.826544582065,197.628383780077,196.147343465359,196.307722436297,95560500
2016-06-21,208.300003,208.919998,207.779999,208.440002,72461700,0,1,196.496386321122,197.081248420415,196.005849089241,196.628452078167,72461700
2016-06-20,208.820007,209.610001,207.75,207.850006,82789600,0,1,196.986923553004,197.732151416564,195.97755002535,196.071889042765,82789600
2016-06-17,207.169998,207.199997,205.75,206.520004,117055700,1.07844,1,195.430414665688,195.458713729579,194.090882877092,194.817253502506,117055700
2016-06-16,207.75,208.570007,205.589996,208.369995,149533100,0,1,194.959478670975,195.729000390477,192.932459398931,195.541302507214,149533100
2016-06-15,208.039993,209.360001,207.529999,207.75,109124500,0,1,195.231617703939,196.470356917039,194.753022448269,194.959478670975,109124500
2016-06-14,208,208.740005,206.919998,208.039993,125059300,0,1,195.194086948557,195.888532142367,194.180577312535,195.231617703939,125059300
2016-06-13,209.360001,210.369995,208.350006,208.449997,117751200,0,1,196.470356917039,197.418168727873,195.522544167771,195.616379032906,117751200
2016-06-10,210.460007,210.860001,209.429993,210.070007,113829200,0,1,197.502638969,197.878006582533,196.536039727297,197.136650055971,113829200
2016-06-09,211.509995,212.220001,211.190002,212.080002,73786900,0,1,198.487982473649,199.154275612581,198.187690447375,199.022895915568,73786900
2016-06-08,211.839996,212.520004,211.690002,212.369995,66170900,0,1,198.797666338491,199.43580836098,198.65690700254,199.295034948532,66170900
2016-06-07,211.529999,212.339996,211.5,211.679993,60974800,0,1,198.506754889588,199.266882893655,198.478602834711,198.647514225538,60974800
2016-06-06,210.699997,211.770004,210.509995,211.350006,64887000,0,1,197.727853531148,198.731983528232,197.549549363319,198.33784349876,64887000
2016-06-03,210.25,210.690002,208.860001,210.279999,101757100,0,1,197.305561446799,197.71847389221,196.001140361874,197.333713501676,101757100
2016-06-02,209.800003,210.929993,209.240005,210.910004,63044700,0,1,196.88326936245,197.943689392791,196.357748697532,197.924931053349,63044700
2016-06-01,209.119995,210.479996,208.889999,210.270004,69936200,0,1,196.245127339961,197.521397308442,196.029291478318,197.324333862738,69936200
2016-05-31,210.559998,210.690002,209.179993,209.839996,109879400,0,1,197.596473834135,197.71847389221,196.301431449714,196.920800117831,109879400
2016-05-27,209.529999,210.25,209.470001,210.240005,59329000,0,1,196.629888668928,197.305561446799,196.573584559175,197.296181807861,59329000
2016-05-26,209.440002,209.710007,208.970001,209.339996,55280700,0,1,196.545432504298,196.798814136253,196.10436800401,196.451583562667,55280700
2016-05-25,208.669998,209.770004,207.869995,209.279999,76621400,0,1,195.822835255612,196.855117307573,195.072085952049,196.395280391346,76621400
2016-05-24,206.169998,208.240005,206.139999,207.869995,93537800,0,1,193.476752479788,195.419315587202,193.448600424911,195.072085952049,93537800
2016-05-23,205.509995,205.839996,204.990005,205.210007,58682600,0,1,192.857383811671,193.167067676513,192.369407978631,192.575865139769,58682600
2016-05-20,204.919998,206.100006,204.860001,205.490005,104990400,0,1,192.303711091876,193.41106966953,192.247407920555,192.838624533796,104990400
2016-05-19,204.059998,204.539993,202.779999,204.199997,115430500,0,1,191.496658616992,191.947101817785,190.295465174204,191.628038314005,115430500
2016-05-18,204.440002,206.300003,203.630005,204.910004,120062100,0,1,191.85326695265,193.598753476296,191.093138948582,192.294332391371,120062100
2016-05-17,206.460007,206.800003,204.229996,204.850006,114924900,0,1,193.748906527681,194.067970031461,191.656190368882,192.238028281618,114924900
2016-05-16,204.960007,207.339996,204.889999,206.779999,77486800,0,1,192.341256862187,194.574717342007,192.275559036999,194.049197615522,77486800
2016-05-13,206.210007,206.860001,204.380005,204.759995,96474600,0,1,193.514298250099,194.124274141215,191.79696378133,192.153558978924,96474600
2016-05-12,207.289993,207.490005,205.369995,206.559998,89586300,0,1,194.527792871192,194.715490754455,192.726003176225,193.842741392816,89586300
2016-05-11,207.910004,208.539993,206.5,206.5,81727000,0,1,195.10963172236,195.700834259103,193.786437283063,193.786437283063,81727000
2016-05-10,206.720001,208.470001,206.639999,208.449997,77472200,0,1,193.992893505769,195.635151448845,193.917816980076,195.616379032906,77472200
2016-05-09,205.570007,206.399994,205.360001,205.889999,74374900,0,1,192.913701059488,193.692588341431,192.71662447572,193.213992147329,74374900
2016-05-06,204.059998,205.770004,203.880005,205.720001,83784900,0,1,191.496658616992,193.101384866255,191.327747226165,193.054460395439,83784900
2016-05-05,205.559998,205.979996,204.470001,204.970001,67619200,0,1,192.904308282487,193.298448311959,191.881419007527,192.350635562692,67619200
2016-05-04,204.990005,205.850006,204.419998,205.009995,92243800,0,1,192.369407978631,193.176461391947,191.834494536711,192.388167256506,92243800
2016-05-03,206.520004,206.800003,205.279999,206.160004,101267500,0,1,193.805209699002,194.067970031461,192.641547950028,193.467373779283,101267500
2016-05-02,206.919998,208.179993,206.410004,207.970001,62188000,0,1,194.180577312535,195.362998339385,193.701982056866,195.16593489368,62188000
2016-04-29,206.720001,207.130005,205.029999,206.330002,142424100,0,1,193.992893505769,194.377654834736,192.406939672445,193.626905531173,142424100
2016-04-28,208.460007,209.759995,206.960007,207.449997,97216200,0,1,195.625772748341,196.845724530572,194.218123082846,194.677945922577,97216200
2016-04-27,208.470001,209.809998,208.050003,209.350006,77329400,0,1,195.635151448845,196.892649001388,195.241011419373,196.460977278101,77329400
2016-04-26,209.039993,209.520004,208.360001,208.919998,75864200,0,1,196.170050814268,196.620509029991,195.531923806709,196.057443533194,75864200
2016-04-25,208.259995,208.660004,207.539993,208.610001,66166500,0,1,195.438074865077,195.813456555107,194.762401148774,195.766532084291,66166500
2016-04-22,208.550003,209.289993,207.910004,208.970001,99251700,0,1,195.710227974538,196.404659091851,195.10963172236,196.10436800401,99251700
2016-04-21,210.119995,210.25,208.649994,208.970001,85695000,0,1,197.18356045029,197.305561446799,195.804062839673,196.10436800401,85695000
2016-04-20,209.949997,210.919998,209.389999,210.100006,81100300,0,1,197.024028698401,197.934309753853,196.498508033482,197.164802110848,81100300
2016-04-19,209.740005,210.199997,208.940002,209.899994,88316100,0,1,196.826965252696,197.258636975983,196.076215949133,196.977104227585,88316100
2016-04-18,207.779999,209.279999,207,209.240005,75277700,0,1,194.987630725852,196.395280391346,194.255653838228,196.357748697532,75277700
2016-04-15,208.009995,208.169998,207.399994,207.779999,75761600,0,1,195.203466587495,195.353618700447,194.631021451761,194.987630725852,75761600
2016-04-14,208.070007,208.600006,207.600006,208.009995,65212900,0,1,195.259783835312,195.757152445354,194.818719335024,195.203466587495,65212900
2016-04-13,207,208.100006,206.839996,208,96336400,0,1,194.255653838228,195.287935890189,194.105500786842,195.194086948557,96336400
2016-04-12,204.220001,206.25,203.699997,205.919998,115350600,0,1,191.646810729944,193.55182900548,191.158821758841,193.242144202205,115350600
2016-04-11,205.25,206.070007,203.910004,204.020004,83757500,0,1,192.613395895151,193.382917614653,191.355899281042,191.459126923178,83757500
2016-04-08,205.339996,205.850006,203.869995,204.5,95040600,0,1,192.697851121348,193.176461391947,191.31835351073,191.909571062404,95040600
2016-04-07,205.139999,205.559998,203.089996,203.949997,113859000,0,1,192.510167314582,192.904308282487,190.586376623107,191.393430036423,113859000
2016-04-06,204.190002,206.490005,203.979996,206.419998,91839800,0,1,191.618658675068,193.777057644125,191.4215820913,193.71136075737,91839800
2016-04-05,204.669998,206.259995,203.889999,204.190002,99662200,0,1,192.069102814293,193.561208644418,191.33712592667,191.618658675068,99662200
2016-04-04,206.830002,207.070007,205.889999,206.25,63497000,0,1,194.096122086338,194.321350724983,193.213992147329,193.55182900548,63497000
2016-04-01,204.350006,207.139999,203.979996,206.919998,114423500,0,1,191.768811726453,194.387033535241,191.4215820913,194.180577312535,114423500
2016-03-31,205.910004,206.410004,205.330002,205.520004,94584100,0,1,193.232765501701,193.701982056866,192.688472420843,192.866776588672,94584100
2016-03-30,206.300003,206.869995,205.589996,206.020004,86365300,0,1,193.598753476296,194.133652841719,192.932459398931,193.335993143837,86365300
2016-03-29,202.759995,205.25,202.399994,205.119995,92922900,0,1,190.276692758265,192.613395895151,189.938855900113,192.491394898642,92922900
2016-03-28,203.610001,203.860001,202.710007,203.240005,62408200,0,1,191.074366532643,191.308974810226,190.229782363945,190.727150035554,62408200
2016-03-24,202,203.160004,201.740005,203.119995,84360900,0,1,189.56348828658,190.652074448294,189.31950037006,190.614528677983,84360900
2016-03-23,204.110001,204.330002,203.009995,203.210007,81052500,0,1,191.543583087808,191.750039310514,190.511301035847,190.69899891911,81052500
2016-03-22,203.759995,205.229996,203.570007,204.559998,97471900,0,1,191.215125868594,192.594623479212,191.036834838829,191.965875172157,97471900
2016-03-21,204.070007,204.940002,203.800003,204.669998,72926700,0,1,191.506051393994,192.322483507815,191.252670700472,192.069102814293,72926700
2016-03-18,204.169998,204.779999,203.800003,204.380005,138372400,1.05,1,191.599886259129,192.172331394863,191.252670700472,191.79696378133,138372400
2016-03-17,203.240005,205.229996,202.770004,204.630005,134278500,0,1,189.752299708615,191.610228066024,189.313489590423,191.050054531023,134278500
2016-03-16,201.600006,203.820007,201.550003,203.339996,129303200,0,1,188.221136679123,190.29381078236,188.174452050069,189.845654962174,129303200
2016-03-15,201.360001,202.529999,201.050003,202.169998,93169100,0,1,187.997059235848,189.089412147148,187.707633768627,188.753302050874,93169100
2016-03-14,202.160004,203.039993,201.770004,202.5,73612000,0,1,188.743971287064,189.565561192399,188.37985302754,189.061403983898,73612000
2016-03-11,201.259995,202.809998,199.520004,202.759995,137964500,0,1,187.90368997774,189.350829451119,186.279170761052,189.304144822065,137964500
2016-03-10,199.960007,201.070007,197.380005,199.539993,156838700,0,1,186.68997364963,187.726310234431,184.281189450118,186.297833222307,156838700
2016-03-09,199.360001,199.789993,198.429993,199.380005,94801200,0,1,186.129786110081,186.531242363028,185.261496637507,186.148462575885,94801200
2016-03-08,199.320007,199.919998,198.210007,198.399994,123974900,0,1,186.092446249385,186.652619784386,185.056109664584,185.233488474257,123974900
2016-03-07,199.339996,201.070007,199.25,200.589996,100219000,0,1,186.11110871064,187.726310234431,186.027085154527,187.278154414245,100219000
2016-03-04,200.009995,201.350006,199.029999,200.429993,129293600,0,1,186.736644274136,187.987727538402,185.821684177056,187.128769763274,129293600
2016-03-03,198.789993,199.800003,198.110001,199.779999,95172200,0,1,185.597605800145,186.540588065023,184.962740406477,186.521911599219,95172200
2016-03-02,197.740005,199.059998,197.25,199,102415000,0,1,184.617298612756,185.849692340306,184.15981202876,185.793676013806,102415000
2016-03-01,195.009995,198.210007,194.449997,198.110001,141799700,0,1,182.068461459718,185.056109664584,181.545626851777,184.962740406477,141799700
2016-02-29,195.110001,196.229996,193.330002,193.559998,125918100,0,1,182.161830717826,183.207499000073,180.49995856953,180.714691244447,125918100
2016-02-26,196.570007,196.679993,194.899994,195.089996,129833700,0,1,183.524945701455,183.627632652461,181.965760504165,182.143153318386,129833700
2016-02-25,193.729996,195.550003,192.830002,195.539993,110728300,0,1,180.873407592864,182.572632672768,180.033140288089,182.563286970774,110728300
2016-02-24,190.630005,193.529999,189.320007,193.199997,150812200,0,1,177.979142650655,180.686683081197,176.75608062055,180.378581148173,150812200
2016-02-23,194,194.320007,192.179993,192.320007,111455300,0,1,181.125493199389,181.424263434968,179.426268119485,179.556990309201,111455300
2016-02-22,193.869995,194.949997,193.789993,194.779999,103640300,0,1,181.004115778031,182.012445133219,180.929422985728,181.853728784802,103640300
2016-02-19,191.169998,192.179993,190.449997,192,114793000,0,1,178.483299859156,179.426268119485,177.811080600243,179.258220073622,114793000
2016-02-18,193.199997,193.270004,191.720001,192.089996,102343000,0,1,180.378581148173,180.44394224303,178.996802769651,179.342243629735,102343000
2016-02-17,191.160004,193.320007,191.009995,192.880005,136009500,0,1,178.473969095346,180.490626872084,178.333915208185,180.079824917142,136009500
2016-02-16,188.770004,189.809998,187.630005,189.779999,120250700,0,1,176.242577710055,177.213554133634,175.178232962004,177.185545970384,120250700
2016-02-12,184.960007,186.649994,183.960007,186.630005,127632400,0,1,172.685425206379,174.263258860376,171.751788643495,174.244596399121,127632400
2016-02-11,182.339996,184.100006,181.089996,182.860001,219058900,0,1,170.239287141622,171.882496828662,169.072241438017,170.724782822504,219058900
2016-02-10,186.410004,188.339996,185.119995,185.270004,148214100,0,1,174.03919542165,175.841106518922,172.834795852801,172.974849739963,148214100
2016-02-09,183.360001,186.940002,183.199997,185.429993,184513100,0,1,171.191601103946,174.534020932705,171.042215519338,173.124221320022,184513100
2016-02-08,185.770004,186.119995,182.800003,185.419998,191526700,0,1,173.441668021404,173.768432415685,170.668766496004,173.114889622576,191526700
2016-02-05,190.990005,191.669998,187.199997,187.949997,180788300,0,1,178.315251813293,178.950118140597,174.776761770872,175.476989193034,180788300
2016-02-04,190.710007,192.75,189.960007,191.600006,139531800,0,1,178.053835442958,179.958447495785,177.353608020796,178.884771050288,139531800
2016-02-03,191.410004,191.779999,187.100006,191.300003,205054900,0,1,178.707378236067,179.052819096151,174.683406517313,178.604677280513,205054900
2016-02-02,191.960007,191.970001,189.539993,190.160004,182564900,0,1,179.220881146563,179.230211910372,176.961467593473,177.540332532463,182564900
2016-02-01,192.529999,194.580002,191.839996,193.649994,136061600,0,1,179.753046518314,181.667004273135,179.108834489015,180.79871480056,136061600
2016-01-29,190.020004,193.880005,189.880005,193.720001,210529300,0,1,177.409623413659,181.013461480026,177.278915228492,180.864075895418,210529300
2016-01-28,189.960007,190.199997,187.160004,189.110001,143798800,0,1,177.353608020796,177.577671459522,174.739422843812,176.560011340526,143798800
2016-01-27,189.580002,191.559998,187.059998,188.130005,185681700,0,1,176.998821458717,178.84741811868,174.646053585705,175.645051243446,185681700
2016-01-26,188.419998,190.529999,188.020004,190.199997,141036800,0,1,175.915799311226,177.885773392547,175.542350287892,177.577671459522,141036800
2016-01-25,189.919998,190.149994,187.410004,187.639999,130371700,0,1,177.316254155551,177.530986830468,174.972831984533,175.187563725814,130371700
2016-01-22,189.779999,190.759995,188.880005,190.520004,168319600,0,1,177.185545970384,178.100506067464,176.345278665609,177.876441695101,168319600
2016-01-21,186.210007,188.869995,184.639999,186.690002,195772900,0,1,173.852470909983,176.335932963614,172.386654037163,174.300611791984,195772900
2016-01-20,185.029999,187.5,181.020004,185.649994,286547800,0,1,172.750772296688,175.056855540647,169.006894347708,173.329622297493,286547800
2016-01-19,189.960007,190.110001,186.199997,188.059998,195244400,0,1,177.353608020796,177.493647903409,173.843125207988,175.579690148588,195244400
2016-01-15,186.770004,188.759995,185.520004,187.809998,314240200,0,1,174.375304584288,176.233232941697,173.208258880684,175.346281007867,314240200
2016-01-14,189.550003,193.259995,187.660004,191.929993,240795600,0,1,176.970813295467,180.434597474672,175.206241125254,179.192858978764,240795600
2016-01-13,194.449997,194.860001,188.380005,188.830002,221168900,0,1,181.545626851777,181.928421577105,175.878460384167,176.298594036555,221168900
2016-01-12,193.820007,194.550003,191.139999,193.660004,172330500,0,1,180.957445153526,181.638996109885,178.455291695906,180.808060502555,172330500
2016-01-11,193.009995,193.410004,189.820007,192.110001,187941300,0,1,180.201188333952,180.574651361834,177.222898901992,179.360921029176,187941300
2016-01-08,195.190002,195.850006,191.580002,191.919998,209817200,0,1,182.236522576493,182.852726442543,178.866094584484,179.183527281318,209817200
2016-01-07,195.330002,197.440002,193.589996,194.050003,213436100,0,1,182.367231695297,184.337204842981,180.742698474061,181.172177828443,213436100
2016-01-06,198.339996,200.059998,197.600006,198.820007,152112600,0,1,185.177472147757,186.78332890319,184.486590427589,185.625627967943,152112600
2016-01-05,201.399994,201.899994,200.050003,201.360001,110845800,0,1,188.034398162907,188.501216444349,186.773997205744,187.997059235848,110845800
2016-01-04,200.490005,201.029999,198.589996,201.020004,222353500,0,1,187.184799160685,187.688957302823,185.410881288478,187.679625605377,222353500
2015-12-31,205.130005,205.889999,203.869995,203.869995,102929500,0,1,191.516872812465,192.226430998437,190.340481406866,190.340481406866,102929500
2015-12-30,207.110001,207.210007,205.759995,205.929993,63317700,0,1,193.365469472428,193.458838730535,192.105054510716,192.263770859133,63317700
2015-12-29,206.509995,207.789993,206.470001,207.399994,92640700,0,1,192.805281932878,194.000334866096,192.767942072182,193.636217540208,92640700
2015-12-28,204.860001,205.259995,203.940002,205.210007,65899900,0,1,191.26478720594,191.638236229274,190.405842501724,191.591565604768,65899900
2015-12-24,205.720001,206.330002,205.419998,205.679993,48539600,0,1,192.06771465002,192.637233887015,191.787620880245,192.030361718412,48539600
2015-12-23,204.690002,206.070007,204.580002,206.020004,110987200,0,1,191.106069923886,192.394493048848,191.003369901969,192.347808419794,110987200
2015-12-22,202.720001,203.850006,201.550003,203.5,111026200,0,1,189.266804961369,190.32181894561,188.174452050069,189.995040546782,111026200
2015-12-21,201.410004,201.880005,200.089996,201.669998,99094300,0,1,188.043743864902,188.482553983093,186.811336132803,188.286483769432,99094300
2015-12-18,202.770004,202.929993,199.830002,200.020004,251393500,1.212,1,189.313489590423,189.462861170482,186.568596228273,186.745989042494,251393500
2015-12-17,208.399994,208.479996,204.839996,204.860001,173092500,0,1,193.397979557863,193.472222483036,190.094253836882,190.112818744235,173092500
2015-12-16,206.369995,208.389999,204.800003,208.029999,197017000,0,1,191.51411335629,193.388704064286,190.057139798402,193.054619253128,197017000
2015-12-15,204.699997,206.110001,202.869995,205.029999,154069600,0,1,189.964332893889,191.272835449645,188.266066581143,190.270579160144,154069600
2015-12-14,202.070007,203.050003,199.949997,202.899994,182385200,0,1,187.523667025841,188.433116410828,185.556269413332,188.293906054059,182385200
2015-12-11,203.350006,204.139999,201.509995,201.880005,211173300,0,1,188.711523204167,189.444647265892,187.003968405657,187.347342630592,211173300
2015-12-10,205.419998,207.429993,205.139999,205.869995,115196800,0,1,190.632503444219,192.497805666451,190.37266063022,191.050106674126,115196800
2015-12-09,206.190002,208.679993,204.179993,205.339996,162401500,0,1,191.347077446805,193.657822371861,189.481762232385,190.558260519046,162401500
2015-12-08,206.490005,208.289993,205.779999,206.949997,103372400,0,1,191.625484240143,193.295897159773,190.96658918339,192.052362963627,103372400
2015-12-07,209.229996,209.729996,207.199997,208.350006,102027100,0,1,194.168232506282,194.632239188446,192.284366304709,193.351590025807,102027100
2015-12-04,205.610001,209.970001,205.610001,209.619995,192913900,0,1,190.808828767481,194.854967035951,190.808828767481,194.530156790356,192913900
2015-12-03,208.830002,209.149994,204.75,205.610001,166224200,0,1,193.797032728631,194.093989581109,190.010736346146,190.808828767481,166224200
2015-12-02,210.619995,211,208.229996,208.529999,108441300,0,1,195.458170154684,195.810819873195,193.240219141954,193.518625935292,108441300
2015-12-01,209.440002,210.820007,209.110001,210.679993,97858400,0,1,194.363120880871,195.64378396371,194.056875542629,195.513849100517,97858400
2015-11-30,209.75,209.889999,208.559998,208.690002,112822700,0,1,194.650803167786,194.780724110778,193.546465408209,193.667110857625,112822700
2015-11-27,209.429993,209.800003,208.860001,209.559998,37317800,0,1,194.353832395107,194.697206620042,193.824872201547,194.474478772537,37317800
2015-11-25,209.5,209.740005,209.009995,209.320007,51980100,0,1,194.418799826704,194.641527674209,193.964068638116,194.251763917218,51980100
2015-11-24,207.869995,209.830002,207.410004,209.350006,98874400,0,1,192.906133402782,194.725046092959,192.479255607312,194.279603390135,98874400
2015-11-23,209.380005,209.979996,208.520004,209.070007,64931200,0,1,194.307442863051,194.864242529528,193.509350441716,194.019760576136,64931200
2015-11-20,209.449997,210.119995,208.860001,209.309998,94011500,0,1,194.372396374447,194.99416347252,193.824872201547,194.242475431455,94011500
2015-11-19,208.589996,209.050003,208.199997,208.550003,88220500,0,1,193.574303953112,194.001196596796,193.212379669037,193.537189914632,88220500
2015-11-18,206.039993,208.899994,205.990005,208.729996,121342500,0,1,191.207867090035,193.861986240027,191.161477557979,193.704225824118,121342500
2015-11-17,205.990005,207.039993,204.880005,205.470001,121123700,0,1,191.161477557979,192.135880454363,190.131382723575,190.678906896475,121123700
