,raw_sSPY,raw_s_meanSPY,raw_volatilitySPY,raw_scoreSPY,sSPY,s_meanSPY,s_volatilitySPY,s_scoreSPY,s_volumeSPY,sv_meanSPY,sv_volatilitySPY,sv_scoreSPY,s_dispersionSPY,s_buzzSPY,s_deltaSPY,next_Return,today_Return,classret
2017-03-09,-7.327999999999999,5.746,10.325,-1.266,-3.721,3.389,5.1,-1.3940000000000001,674.0,472.08,224.58700000000002,0.899,0.45,1.607,4.829000000000001,0.003504183891306794,0.0012681898991239637,1
2017-03-10,-8.495,4.707,10.770999999999999,-1.226,-3.2739999999999996,2.841,5.3420000000000005,-1.145,645.0,479.783,226.729,0.7290000000000001,0.37200000000000005,1.537,-1.1669999999999998,0.0005048424375905688,0.003504183891306794,0
2017-03-13,0.9840000000000001,4.047,10.493,-0.292,-0.857,2.411,5.191,-0.63,338.0,490.55,217.283,-0.7020000000000001,0.447,0.655,9.479,-0.0038266011002611924,0.0005048424375905688,-1
2017-03-14,-5.897,2.594,9.1,-0.9329999999999999,-4.73,1.705,4.612,-1.395,577.0,485.67800000000005,221.19299999999998,0.413,0.39299999999999996,0.905,-6.881,0.008653453152895108,-0.0038266011002611924,1
2017-03-15,-5.497999999999999,2.21,9.205,-0.8370000000000001,-5.232,1.5390000000000001,4.69,-1.444,528.0,484.273,220.429,0.198,0.46799999999999997,0.727,0.3990000000000009,-0.001966942899773268,0.008653453152895108,-1
2017-03-16,14.991,3.16,9.456,1.251,6.457999999999999,2.157,4.467,0.963,718.0,492.121,225.675,1.001,0.355,1.516,20.488999999999997,-0.0017480585667245224,-0.001966942899773268,-1
2017-03-17,2.915,2.346,8.776,0.065,2.485,1.896,4.272,0.138,486.0,489.50199999999995,222.329,-0.016,0.36200000000000004,0.679,-12.076,-0.0010968864746945483,-0.0017480585667245224,-1
2017-03-20,6.183,1.567,8.665,0.5329999999999999,3.6260000000000003,1.4180000000000001,4.202,0.526,359.0,487.749,220.451,-0.584,0.423,0.747,3.268,-0.012839498030331605,-0.0010968864746945483,-1
2017-03-21,0.044000000000000004,1.165,8.415,-0.133,-1.653,1.037,4.07,-0.6609999999999999,742.0,486.27,228.31099999999998,1.12,0.35200000000000004,1.855,-6.139,0.0023531553904586324,-0.012839498030331605,1
2017-03-22,-26.331999999999997,-1.162,9.066,-2.7760000000000002,-14.522,-0.024,4.863,-2.9810000000000003,969.0,484.713,234.80599999999998,2.062,0.36200000000000004,1.935,-26.375999999999998,-0.0010670992020939843,0.0023531553904586324,-1
2017-03-23,2.515,-0.752,8.696,0.376,3.6439999999999997,0.36200000000000004,4.428999999999999,0.741,608.0,491.959,247.765,0.46799999999999997,0.37799999999999995,1.545,28.846999999999998,-0.0007263940551496328,-0.0010670992020939843,0
2017-03-24,5.754,-1.344,8.781,0.8079999999999999,4.963,0.043,4.544,1.083,617.0,502.046,248.551,0.462,0.368,1.597,3.2389999999999994,-0.001026280676359148,-0.0007263940551496328,0
2017-03-27,-10.307,-3.3810000000000002,8.906,-0.778,-6.986000000000001,-1.374,4.662,-1.204,556.0,496.651,238.262,0.249,0.473,1.735,-16.061,0.007276825769982108,-0.001026280676359148,1
2017-03-28,12.595999999999998,-1.899,9.157,1.5830000000000002,9.709,-0.54,5.1080000000000005,2.006,642.0,487.216,239.31900000000002,0.647,0.375,1.585,22.903,0.000934837640050436,0.007276825769982108,0
2017-03-29,17.776,-0.895,9.641,1.9369999999999998,10.609000000000002,-0.07,5.1339999999999995,2.08,599.0,486.402,239.15200000000002,0.47100000000000003,0.396,1.455,5.1800000000000015,0.0031841726343281975,0.000934837640050436,1
2017-03-30,11.027000000000001,0.161,10.042,1.082,6.6610000000000005,0.35100000000000003,5.186,1.217,446.0,479.116,238.072,-0.139,0.395,0.8490000000000001,-6.748999999999999,-0.002327597512774157,0.0031841726343281975,-1
2017-03-31,6.9239999999999995,0.583,10.122,0.626,5.457000000000001,0.518,5.192,0.951,378.0,476.98,237.613,-0.41700000000000004,0.47600000000000003,0.727,-4.1030000000000015,-0.0017392168970228427,-0.002327597512774157,-1
2017-04-03,2.228,1.379,10.273,0.083,0.552,0.772,5.186,-0.043,312.0,472.467,237.52900000000002,-0.6759999999999999,0.47100000000000003,0.662,-4.696,0.0006373772945442511,-0.0017392168970228427,0
2017-04-04,1.724,1.8630000000000002,10.12,-0.013999999999999999,1.983,1.179,5.127999999999999,0.157,420.0,459.745,242.09799999999998,-0.16399999999999998,0.455,0.589,-0.5040000000000002,-0.0029726389157919736,0.0006373772945442511,-1
2017-04-05,7.664,1.6030000000000002,10.078,0.601,5.132999999999999,1.052,5.09,0.802,440.0,450.44800000000004,237.065,-0.044000000000000004,0.43200000000000005,0.757,5.9399999999999995,0.002811155135922666,-0.0029726389157919736,1
2017-04-06,-9.578,1.001,10.319,-1.025,-6.037999999999999,0.591,5.274,-1.2570000000000001,683.0,459.611,243.646,0.917,0.37,1.712,-17.241999999999997,-0.0010193892200187984,0.002811155135922666,0
2017-04-07,-11.413,0.49200000000000005,10.536,-1.13,-9.389,0.086,5.694,-1.6640000000000001,610.0,471.60699999999997,243.90200000000002,0.5670000000000001,0.377,1.489,-1.8350000000000009,0.0005952338511267514,-0.0010193892200187984,0
2017-04-10,4.404,0.191,10.277000000000001,0.41,4.757,0.132,5.382000000000001,0.8590000000000001,289.0,463.531,237.822,-0.7340000000000001,0.516,0.649,15.817,-0.0011897595171185028,0.0005952338511267514,-1
2017-04-11,1.88,1.3630000000000002,8.411,0.061,-1.584,0.424,4.537,-0.44299999999999995,542.0,434.991,201.912,0.53,0.402,1.5330000000000001,-2.524,-0.004381855733700207,-0.0011897595171185028,-1
2017-04-12,-3.7569999999999997,2.133,8.581,-0.6859999999999999,-4.808,0.82,4.747,-1.186,531.0,427.64,197.295,0.524,0.384,1.4240000000000002,-5.637,-0.006494910936611556,-0.004381855733700207,-1
2017-04-13,-5.652,1.53,8.684,-0.8270000000000001,-3.469,0.654,4.633,-0.89,531.0,425.82099999999997,195.46400000000003,0.5379999999999999,0.379,1.359,-1.8950000000000005,0.008859885786845701,-0.006494910936611556,1
2017-04-17,-4.077,0.9229999999999999,8.89,-0.562,-2.822,0.405,4.593999999999999,-0.703,253.0,381.226,191.537,-0.669,0.494,0.7809999999999999,1.5750000000000002,-0.0029842348941064665,0.008859885786845701,-1
2017-04-18,0.036000000000000004,-0.067,7.69,0.013000000000000001,-0.747,-0.067,4.052,-0.168,525.0,374.49800000000005,189.195,0.795,0.392,1.661,4.1129999999999995,-0.001838598405923328,-0.0029842348941064665,-1
2017-04-19,2.528,-0.439,7.285,0.40700000000000003,1.439,-0.134,3.9360000000000004,0.4,514.0,374.55800000000005,189.16400000000002,0.737,0.358,1.385,2.492,0.00813911062252397,-0.001838598405923328,1
2017-04-20,-2.331,-1.0390000000000001,7.027,-0.184,0.47,-0.307,3.845,0.20199999999999999,500.0,382.18300000000005,193.377,0.609,0.41,1.3159999999999998,-4.859,-0.0031868786128448293,0.00813911062252397,-1
2017-04-21,13.18,-0.9059999999999999,7.393,1.906,6.683,-0.313,3.9930000000000003,1.7519999999999998,533.0,390.15,194.74200000000002,0.7340000000000001,0.405,1.6680000000000001,15.511,0.010997919962452469,-0.0031868786128448293,1
2017-04-24,8.029,-1.0490000000000002,7.419,1.224,7.004,-0.365,4.217,1.7480000000000002,415.0,399.027,186.52700000000002,0.086,0.46,1.492,-5.151,0.005818632253814589,0.010997919962452469,1
2017-04-25,13.071,-0.7509999999999999,7.806,1.771,10.315,-0.077,4.623,2.248,570.0,401.611,191.104,0.8809999999999999,0.397,1.517,5.042,-0.0006288367139527688,0.005818632253814589,0
2017-04-26,6.787000000000001,-0.35100000000000003,7.502000000000001,0.9520000000000001,5.438,0.151,4.063,1.301,561.0,395.164,183.143,0.9059999999999999,0.39399999999999996,1.6030000000000002,-6.283999999999999,0.0008389765311790314,-0.0006288367139527688,0
2017-04-27,-4.246,0.02,7.755,-0.55,-1.26,0.382,3.952,-0.41600000000000004,485.0,389.494,177.896,0.537,0.39,1.379,-11.033000000000001,-0.0021793964246562126,0.0008389765311790314,-1
2017-04-28,6.245,0.991,7.455,0.705,0.188,0.639,3.8139999999999996,-0.11800000000000001,399.0,389.466,176.74400000000003,0.054000000000000006,0.396,0.746,10.491,0.0025201234667307426,-0.0021793964246562126,1
2017-05-01,1.777,0.48200000000000004,7.067,0.183,1.256,0.58,3.59,0.188,271.0,384.92800000000005,172.554,-0.66,0.483,0.672,-4.468,0.0003771200043571394,0.0025201234667307426,0
2017-05-02,7.23,1.05,7.117999999999999,0.868,3.113,0.764,3.6060000000000003,0.6509999999999999,386.0,371.439,168.304,0.087,0.45299999999999996,0.662,5.453,-0.001214591427490709,0.0003771200043571394,-1
2017-05-03,-8.164,1.2229999999999999,6.992999999999999,-1.3419999999999999,-6.332000000000001,0.75,3.795,-1.8659999999999999,435.0,366.46,163.791,0.418,0.40700000000000003,1.2570000000000001,-15.394,0.0011740984765884264,-0.001214591427490709,1
2017-05-04,-3.117,1.8090000000000002,6.228,-0.7909999999999999,-1.422,1.157,3.234,-0.7979999999999999,459.0,366.69,162.541,0.568,0.42700000000000005,1.568,5.047,0.003937016333075993,0.0011740984765884264,1
2017-05-05,1.4169999999999998,1.869,6.336,-0.071,1.425,1.2819999999999998,3.2,0.045,419.0,382.083,153.702,0.24,0.43,0.757,4.534,-0.0001668460596590829,0.003937016333075993,0
2017-05-08,4.7010000000000005,2.9360000000000004,6.436,0.27399999999999997,2.742,1.845,3.1639999999999997,0.28300000000000003,285.0,378.849,148.578,-0.632,0.505,0.78,3.2840000000000007,-0.0009179754499222878,-0.0001668460596590829,0
2017-05-09,4.626,3.145,6.395,0.23199999999999998,3.5789999999999997,1.996,3.173,0.499,405.0,368.49,144.898,0.252,0.45899999999999996,0.937,-0.07500000000000018,0.0017958277497852543,-0.0009179754499222878,1
2017-05-10,-2.286,3.105,6.254,-0.862,-1.109,1.9569999999999999,3.1260000000000003,-0.981,430.0,365.39300000000003,142.936,0.452,0.428,1.2329999999999999,-6.912000000000001,-0.0020427315221328225,0.0017958277497852543,-1
2017-05-11,-5.69,2.1919999999999997,5.979,-1.318,-5.6579999999999995,1.318,3.272,-2.1319999999999997,474.0,364.009,141.939,0.775,0.382,1.686,-3.4040000000000004,-0.0016710209359401633,-0.0020427315221328225,-1
2017-05-12,-9.537,1.984,6.3660000000000005,-1.81,-6.466,1.2329999999999999,3.4,-2.2640000000000002,396.0,358.791,137.291,0.271,0.43200000000000005,1.295,-3.8470000000000004,0.005523504151369032,-0.0016710209359401633,1
2017-05-15,1.5230000000000001,1.213,6.35,0.049,4.157,1.114,3.167,0.961,288.0,345.68300000000005,135.475,-0.426,0.479,0.922,11.06,-0.0009155264138701802,0.005523504151369032,0
2017-05-16,1.038,0.486,5.954,0.09300000000000001,-0.993,0.478,2.92,-0.504,457.0,336.74800000000005,133.464,0.9009999999999999,0.38299999999999995,1.5719999999999998,-0.4850000000000001,-0.01774406433068785,-0.0009155264138701802,-1
2017-05-17,-9.584,0.498,6.785,-1.486,-9.667,0.295,3.8680000000000003,-2.576,617.0,343.17800000000005,143.543,1.9080000000000001,0.436,2.219,-10.622,0.004028483469596432,-0.01774406433068785,1
2017-05-18,-16.901,-0.69,7.275,-2.228,-10.511,-0.17800000000000002,3.9339999999999997,-2.627,755.0,355.87,166.3,2.4,0.409,2.1519999999999997,-7.317,0.006504176939576562,0.004028483469596432,1
2017-05-19,5.327000000000001,-0.331,7.557,0.7490000000000001,4.484,0.185,3.7880000000000003,1.135,498.0,367.457,179.614,0.727,0.514,1.6230000000000002,22.228,0.005077445386911596,0.006504176939576562,1
2017-05-22,-0.703,-1.296,7.114,0.083,-0.003,-0.379,3.491,0.10800000000000001,300.0,374.26,175.245,-0.424,0.45299999999999996,0.866,-6.030000000000001,0.0022127546390652265,0.005077445386911596,1
2017-05-23,-0.182,-1.143,7.093999999999999,0.136,-1.01,-0.409,3.49,-0.172,453.0,372.791,179.56099999999998,0.447,0.42200000000000004,1.472,0.5209999999999999,0.0023328389627211487,0.0022127546390652265,1
2017-05-24,3.54,-0.46799999999999997,7.061,0.568,1.4140000000000001,-0.11900000000000001,3.483,0.44,459.0,371.009,178.597,0.493,0.368,1.42,3.722,0.004779493766760707,0.0023328389627211487,1
2017-05-25,6.858,-0.179,7.182,0.98,5.053999999999999,0.134,3.662,1.344,620.0,382.47,187.52,1.2670000000000001,0.381,1.893,3.3179999999999996,-0.0002067670459714696,0.004779493766760707,0
2017-05-26,11.218,-0.27699999999999997,7.162000000000001,1.605,7.8839999999999995,0.15,3.807,2.032,425.0,382.98900000000003,182.658,0.23,0.435,0.843,4.36,-0.0008688386658303953,-0.0002067670459714696,0
2017-05-30,-4.293,-0.9059999999999999,7.108,-0.47700000000000004,-3.0460000000000003,-0.406,3.6260000000000003,-0.728,251.0,365.47,196.15900000000002,-0.584,0.486,0.631,-15.511,-0.0002484389233947059,-0.0008688386658303953,0
2017-05-31,-7.593999999999999,-1.16,7.184,-0.8959999999999999,-6.516,-0.64,3.823,-1.537,382.0,361.98900000000003,197.87599999999998,0.10099999999999999,0.48700000000000004,0.698,-3.3009999999999993,0.007952282074617942,-0.0002484389233947059,1
2017-06-01,-0.612,-0.474,6.656000000000001,-0.021,0.564,-0.136,3.4139999999999997,0.205,388.0,355.909,195.639,0.16399999999999998,0.45399999999999996,0.627,6.981999999999999,0.003328390025769194,0.007952282074617942,1
2017-06-02,13.045,-0.006999999999999999,7.531000000000001,1.733,6.682,0.083,3.7960000000000003,1.7380000000000002,515.0,369.733,198.02700000000002,0.7340000000000001,0.41200000000000003,1.4480000000000002,13.657,-0.0007371626386292505,0.003328390025769194,0
2017-06-05,-1.1640000000000001,-0.217,6.847,-0.138,-0.929,0.039,3.5260000000000002,-0.27399999999999997,259.0,365.409,194.11,-0.5479999999999999,0.483,0.68,-14.209,-0.0031968440674429535,-0.0007371626386292505,-1
2017-06-06,-0.29600000000000004,0.013000000000000001,6.638,-0.047,-1.867,0.081,3.447,-0.565,329.0,353.86,190.428,-0.131,0.47100000000000003,0.5720000000000001,0.8680000000000001,0.0018502404796180507,-0.0031968440674429535,1
2017-06-07,-1.849,0.925,5.0680000000000005,-0.547,-2.006,0.488,2.8339999999999996,-0.88,388.0,331.82199999999995,152.59,0.368,0.449,1.34,-1.553,0.0004924690061155336,0.0018502404796180507,0
2017-06-08,0.142,1.146,4.905,-0.205,-0.872,0.5820000000000001,2.767,-0.525,387.0,325.949,148.10399999999998,0.41200000000000003,0.408,1.2830000000000001,1.9909999999999999,-0.0015177414124135967,0.0004924690061155336,-1
2017-06-09,2.455,1.119,4.9110000000000005,0.272,3.898,0.7859999999999999,2.835,1.097,410.0,326.742,146.811,0.5670000000000001,0.444,1.411,2.313,-0.00020542705384988467,-0.0015177414124135967,0
2017-06-12,-14.757,-0.205,6.1770000000000005,-2.356,-8.911,0.038,3.5189999999999997,-2.543,312.0,326.95099999999996,144.876,-0.10300000000000001,0.446,1.232,-17.212,0.004889883280365332,-0.00020542705384988467,1
2017-06-13,-8.687000000000001,-0.569,5.968999999999999,-1.36,-4.872,-0.168,3.3539999999999996,-1.402,359.0,317.183,142.506,0.293,0.44,1.023,6.0699999999999985,-0.0012676262367508928,0.004889883280365332,-1
2017-06-14,-4.3580000000000005,-1.012,6.011,-0.557,-5.165,-0.5479999999999999,3.4739999999999998,-1.329,323.0,307.11400000000003,132.313,0.12,0.46399999999999997,1.17,4.329000000000001,-0.001924340772921586,-0.0012676262367508928,-1
2017-06-15,-9.468,-1.913,5.622000000000001,-1.344,-6.393,-1.034,3.145,-1.704,537.0,309.882,134.149,1.693,0.389,2.13,-5.109999999999999,0.0002178487883189305,-0.001924340772921586,0
2017-06-16,-1.082,-2.355,5.636,0.226,-0.638,-1.2409999999999999,3.134,0.192,345.0,311.192,129.19299999999998,0.262,0.475,1.2309999999999999,8.386,0.008325111310278447,0.0002178487883189305,1
2017-06-19,6.205,-1.95,6.025,1.3530000000000002,4.922,-0.9259999999999999,3.457,1.6909999999999998,254.0,322.25,121.766,-0.561,0.47600000000000003,0.956,7.287,-0.006744089646955413,0.008325111310278447,-1
2017-06-20,0.527,-1.876,5.882000000000001,0.409,-0.93,-1.041,3.2560000000000002,0.034,361.0,318.905,126.56,0.33299999999999996,0.43200000000000005,1.291,-5.678,-0.0002468951945791743,-0.006744089646955413,0
2017-06-21,-20.151,-2.5069999999999997,7.225,-2.4419999999999997,-14.171,-1.624,4.412,-2.844,387.0,317.801,125.14299999999999,0.5529999999999999,0.408,1.3769999999999998,-20.678,-0.00045277218093343105,-0.0002468951945791743,0
2017-06-22,-5.627999999999999,-3.057,5.561,-0.462,-2.028,-1.7269999999999999,3.036,-0.099,338.0,308.48,115.773,0.255,0.43799999999999994,1.131,14.523,0.001194239024774737,-0.00045277218093343105,1
2017-06-23,-4.747,-3.827,5.8420000000000005,-0.158,-2.325,-2.125,3.051,-0.065,350.0,310.978,115.363,0.33799999999999997,0.409,1.365,0.8809999999999993,0.0006580347826681712,0.001194239024774737,0
2017-06-26,-4.407,-3.5460000000000003,5.749,-0.15,-2.612,-1.995,2.991,-0.20600000000000002,260.0,229.513,150.386,0.203,0.569,1.72,0.33999999999999986,-0.008056192430406194,0.0006580347826681712,-1
2017-06-27,0.88,-3.423,5.781000000000001,0.7440000000000001,1.148,-1.868,3.0439999999999996,0.991,357.0,243.93099999999998,143.97899999999998,0.785,0.415,1.475,5.287,0.008950412224337626,-0.008056192430406194,1
2017-06-28,-10.806,-4.125,5.912999999999999,-1.13,-3.4219999999999997,-2.124,2.9960000000000004,-0.433,528.0,271.746,146.566,1.7480000000000002,0.396,2.065,-11.686,-0.008788857678162423,0.008950412224337626,-1
2017-06-29,1.5019999999999998,-4.045,6.115,0.907,0.297,-2.204,3.1519999999999997,0.7929999999999999,398.0,289.182,130.559,0.833,0.513,1.673,12.308,0.0018644996428989573,-0.008788857678162423,1
2017-06-30,-8.89,-4.37,6.3660000000000005,-0.71,-5.422000000000001,-2.387,3.343,-0.9079999999999999,578.0,318.858,133.297,1.944,0.391,2.155,-10.392,0.0016956327333033211,0.0018644996428989573,1
2017-07-03,-6.187,-3.888,6.042999999999999,-0.38,-3.906,-2.026,3.1060000000000003,-0.605,240.0,312.01,135.785,-0.53,0.45799999999999996,0.6920000000000001,2.7030000000000003,0.0023120308154732988,0.0016956327333033211,1
2017-07-05,-5.608,-3.5180000000000002,5.6770000000000005,-0.368,-3.6830000000000003,-1.811,2.865,-0.654,203.0,291.374,135.137,-0.654,0.478,0.688,0.5790000000000006,-0.009144461685638887,0.0023120308154732988,-1
2017-07-06,-7.671,-3.721,5.721,-0.69,-4.825,-1.91,2.908,-1.002,333.0,288.497,136.391,0.326,0.475,1.194,-2.0630000000000006,0.006485129829742129,-0.009144461685638887,1
2017-07-07,-6.689,-4.023,5.638,-0.473,-4.016,-2.01,2.846,-0.705,393.0,293.952,137.535,0.72,0.466,1.546,0.9820000000000002,0.0010738878977587646,0.006485129829742129,1
2017-07-10,2.166,-4.007,5.5329999999999995,1.115,1.8659999999999999,-1.9040000000000001,2.8930000000000002,1.3030000000000002,200.0,289.263,134.064,-0.6659999999999999,0.55,0.7879999999999999,8.855,-0.0007426661715566327,0.0010738878977587646,0
2017-07-11,-3.781,-3.542,5.099,-0.047,-4.209,-1.729,2.695,-0.92,392.0,289.168,136.468,0.754,0.34700000000000003,1.581,-5.947,0.007514761137951379,-0.0007426661715566327,1
2017-07-12,2.274,-2.559,4.724,1.023,0.909,-1.172,2.524,0.825,429.0,290.493,138.14700000000002,1.003,0.494,1.696,6.055,0.0016802590057798982,0.007514761137951379,1
2017-07-13,1.172,-2.571,4.697,0.797,-0.902,-1.2109999999999999,2.476,0.125,460.0,296.715,143.195,1.14,0.35,1.764,-1.102,0.004664102773910945,0.0016802590057798982,1
2017-07-14,4.523,-2.165,5.079,1.317,4.295,-0.846,2.827,1.819,375.0,300.55400000000003,143.361,0.519,0.392,1.618,3.351,-0.00012216973448540838,0.004664102773910945,0
2017-07-17,5.393,-1.452,5.622999999999999,1.217,3.467,-0.56,2.9419999999999997,1.369,269.0,303.134,144.506,-0.23600000000000002,0.461,1.368,0.8700000000000001,0.0005294668675934489,-0.00012216973448540838,0
2017-07-18,-5.087,-1.261,5.03,-0.7609999999999999,-3.923,-0.5429999999999999,2.73,-1.238,353.0,292.928,141.391,0.425,0.39899999999999997,0.917,-10.48,0.005413986811039206,0.0005294668675934489,1
2017-07-19,-0.741,-1.442,4.681,0.15,1.733,-0.526,2.549,0.8859999999999999,457.0,294.31,142.054,1.145,0.34600000000000003,1.9,4.346,0.00044536216041299656,0.005413986811039206,0
2017-07-20,3.8539999999999996,-0.935,4.718,1.015,-0.131,-0.439,2.472,0.124,433.0,286.83,129.166,1.1320000000000001,0.39299999999999996,1.886,4.595,-0.0008903278025080885,0.00044536216041299656,0
2017-07-21,2.694,-0.147,5.041,0.564,0.919,0.076,2.7260000000000004,0.309,364.0,292.52,130.92,0.546,0.39299999999999996,1.581,-1.1599999999999997,-0.0002430330524968186,-0.0008903278025080885,0
2017-07-24,3.025,0.218,4.873,0.5760000000000001,2.456,0.409,2.62,0.7809999999999999,260.0,297.10900000000004,126.988,-0.292,0.42700000000000005,1.42,0.33099999999999996,0.0024309213191794233,-0.0002430330524968186,1
2017-07-25,9.861,0.873,5.207999999999999,1.726,7.414,0.848,2.971,2.21,350.0,302.593,126.242,0.376,0.43700000000000006,1.2409999999999999,6.836,4.041710452034375e-05,0.0024309213191794233,0
2017-07-26,4.333,1.222,4.658,0.6679999999999999,2.6039999999999996,0.904,2.499,0.68,353.0,303.77,126.48899999999999,0.389,0.385,1.4469999999999998,-5.5280000000000005,-0.0009295558339738208,4.041710452034375e-05,0
2017-07-27,1.1,1.874,4.245,-0.182,1.324,1.251,2.181,0.033,401.0,306.17400000000004,127.648,0.743,0.369,1.496,-3.233,-0.0011731391585742448,-0.0009295558339738208,-1
2017-07-28,-9.29,1.209,4.967,-2.114,-5.124,0.8420000000000001,2.642,-2.258,519.0,319.444,135.69899999999998,1.4709999999999999,0.391,2.004,-10.389999999999999,-0.0005670082216215763,-0.0011731391585742448,0
2017-07-31,-5.372000000000001,0.675,5.021,-1.204,-4.295,0.379,2.827,-1.653,260.0,320.082,132.548,-0.45299999999999996,0.419,0.8340000000000001,3.9179999999999984,0.0022287960448995987,-0.0005670082216215763,1
2017-08-01,-1.976,0.812,4.855,-0.574,-0.547,0.506,2.6639999999999997,-0.395,341.0,313.177,131.593,0.21100000000000002,0.446,1.324,3.396000000000001,0.0004852013585628595,0.0022287960448995987,0
2017-08-02,-3.784,0.386,4.946000000000001,-0.843,-3.418,0.248,2.792,-1.3130000000000002,393.0,309.77099999999996,128.685,0.647,0.40700000000000003,1.558,-1.8079999999999998,-0.0019398642095015603,0.0004852013585628595,-1
2017-08-03,-3.431,0.389,4.922,-0.7759999999999999,-1.655,0.326,2.702,-0.733,325.0,305.68,126.848,0.152,0.42200000000000004,0.914,0.35299999999999976,0.001822157434402128,-0.0019398642095015603,1
2017-08-04,-8.253,-0.622,5.146,-1.483,-4.982,-0.168,2.8819999999999997,-1.671,384.0,306.639,124.834,0.62,0.41700000000000004,1.492,-4.822,0.0018592619538386544,0.001822157434402128,1
2017-08-07,-1.102,-0.8220000000000001,4.904,-0.057,-1.072,-0.22399999999999998,2.635,-0.322,209.0,302.134,123.05799999999999,-0.757,0.546,0.696,7.151,-0.0024609674426078055,0.0018592619538386544,-1
2017-08-08,0.32299999999999995,-0.706,4.784,0.215,0.9670000000000001,-0.161,2.596,0.434,347.0,295.668,122.835,0.418,0.47600000000000003,1.4040000000000001,1.425,-4.044325811070513e-05,-0.0024609674426078055,0
2017-08-09,-18.219,-2.327,5.551,-2.863,-12.203,-1.24,3.4219999999999997,-3.2030000000000003,553.0,300.25,132.032,1.9140000000000001,0.40700000000000003,2.1630000000000003,-18.542,-0.01411526794742102,-4.044325811070513e-05,-1
2017-08-10,-12.354000000000001,-2.503,5.206,-1.892,-8.587,-1.44,3.2489999999999997,-2.2,540.0,309.223,141.428,1.632,0.415,2.134,5.865,0.0014768624876941752,-0.01411526794742102,1
2017-08-11,-13.224,-3.06,5.723,-1.776,-6.7829999999999995,-1.594,3.235,-1.604,729.0,331.189,168.024,2.3680000000000003,0.39899999999999997,2.17,-0.8699999999999992,0.009913157463539523,0.0014768624876941752,1
2017-08-14,-5.412000000000001,-4.14,5.561,-0.22899999999999998,-4.253,-2.34,3.1069999999999998,-0.616,340.0,342.656,164.797,-0.016,0.535,1.604,7.811999999999999,-0.00012168410805632902,0.009913157463539523,0
2017-08-15,1.962,-4.324,4.971,1.265,1.95,-2.3409999999999997,2.903,1.4780000000000002,427.0,340.673,168.07,0.514,0.41200000000000003,1.4369999999999998,7.3740000000000006,0.0017443511419420624,-0.00012168410805632902,1
2017-08-16,-2.332,-4.5360000000000005,4.752,0.46399999999999997,-1.31,-2.457,2.763,0.415,321.0,338.499,168.821,-0.10400000000000001,0.48,0.608,-4.294,-0.015590831780996114,0.0017443511419420624,-1
2017-08-17,-11.817,-4.715,5.1,-1.393,-8.832,-2.6180000000000003,3.167,-1.962,483.0,337.461,165.725,0.878,0.431,1.6769999999999998,-9.485,-0.001563207042659451,-0.015590831780996114,-1
2017-08-18,-25.195999999999998,-5.631,6.882999999999999,-2.842,-15.932,-3.076,4.236000000000001,-3.035,796.0,363.966,194.169,2.225,0.36200000000000004,2.26,-13.378999999999998,0.0007828272423860225,-0.001563207042659451,0
2017-08-21,-7.082000000000001,-6.182,6.8020000000000005,-0.132,-5.468999999999999,-3.327,3.88,-0.552,316.0,371.782,192.024,-0.29,0.48700000000000004,1.422,18.113999999999997,0.010456978180321302,0.0007828272423860225,1
2017-08-22,1.607,-5.885,6.898,1.0859999999999999,2.144,-3.057,3.932,1.3230000000000002,444.0,371.25,195.90099999999998,0.371,0.405,1.297,8.689,-0.003585397653194259,0.010456978180321302,-1
2017-08-23,-1.915,-5.876,6.746,0.5870000000000001,0.495,-3.02,3.873,0.9079999999999999,457.0,376.62,196.609,0.409,0.409,0.826,-3.5220000000000002,-0.00233071638861477,-0.003585397653194259,-1
2017-08-24,-6.696000000000001,-5.8629999999999995,6.737,-0.124,-3.575,-3.043,3.835,-0.139,386.0,377.324,196.55599999999998,0.044000000000000004,0.433,0.644,-4.781000000000001,0.0023361613180852793,-0.00233071638861477,1
2017-08-25,-4.704,-5.76,6.744,0.157,-3.0410000000000004,-2.9989999999999997,3.85,-0.011000000000000001,388.0,383.866,194.608,0.021,0.42,0.7020000000000001,1.9920000000000009,4.0889761205405276e-05,0.0023361613180852793,0
2017-08-28,-0.196,-5.72,6.8,0.812,-0.642,-2.946,3.843,0.6,255.0,387.959,188.199,-0.706,0.45899999999999996,0.8059999999999999,4.508,0.0011448665003848774,4.0889761205405276e-05,1
2017-08-29,-15.829,-5.877999999999999,7.224,-1.3769999999999998,-10.274000000000001,-2.988,4.148,-1.757,491.0,383.314,188.62599999999998,0.5710000000000001,0.444,1.399,-15.633000000000001,0.004737594445579598,0.0011448665003848774,1
2017-08-30,5.372000000000001,-4.831,7.284,1.401,4.254,-2.311,4.154,1.58,479.0,378.94699999999995,185.202,0.54,0.409,1.315,21.201,0.006016015609121155,0.004737594445579598,1
2017-08-31,10.003,-3.852,7.205,1.923,5.671,-1.824,4.058,1.847,448.0,365.715,165.84799999999998,0.496,0.415,1.137,4.630999999999999,0.0014141985534807185,0.006016015609121155,1
2017-09-01,3.5260000000000002,-3.5989999999999998,7.502999999999999,0.95,2.248,-1.661,4.194,0.932,469.0,371.096,166.847,0.5870000000000001,0.39,1.268,-6.477,-0.007182052937382466,0.0014141985534807185,-1
