Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-01-30,228.169998,228.199997,226.410004,227.550003,79737300,0,1,216.60472572124,216.633204159351,214.933940688226,216.016156461036,79737300
2017-01-27,229.419998,229.589996,228.759995,228.970001,59711100,0,1,217.791366863918,217.952748160696,217.164817492645,217.364178900492,59711100
2017-01-26,229.399994,229.710007,229.009995,229.330002,59970700,0,1,217.772376808383,218.066676152835,217.40214572118,217.705932498896,59970700
2017-01-25,228.699997,229.570007,228.509995,229.570007,84437700,0,1,217.107860616422,217.933772344855,216.927489264109,217.933772344855,84437700
2017-01-24,226.399994,228.080002,226.270004,227.600006,95555300,0,1,214.924438065956,216.519291356218,214.801036880247,216.063624954682,95555300
2017-01-23,226.740005,226.809998,225.270004,226.149994,75061600,0,1,215.247214899206,215.313660158006,213.851723966104,214.68710983742,75061600
2017-01-20,226.699997,227.309998,225.970001,226.740005,129168600,0,1,215.209234788137,215.788316615077,214.516240158065,215.247214899206,129168600
2017-01-19,226.839996,227,225.410004,225.910004,66608800,0,1,215.342137646804,215.494031510319,213.984627774084,214.459284231155,66608800
2017-01-18,226.539993,226.800003,225.899994,226.75,54793300,0,1,215.057340924623,215.304171775429,214.449781608885,215.256703281783,54793300
2017-01-17,226.309998,226.779999,225.800003,226.25,61240800,0,1,214.839003700935,215.285181719895,214.354858861287,214.782046824712,61240800
2017-01-13,226.729996,227.399994,226.690002,227.050003,62717900,0,1,215.237713226249,215.873750980098,215.19974640556,215.541500003965,62717900
2017-01-12,226.5,226.75,224.960007,226.529999,72113200,0,1,215.019375053248,215.256703281783,213.557439810659,215.047853491359,72113200
2017-01-11,226.360001,227.100006,225.589996,227.100006,74650000,0,1,214.886472194581,215.588968497611,214.155496504126,215.588968497611,74650000
2017-01-10,226.479996,227.449997,226.009995,226.460007,63771900,0,1,215.000384997713,215.921219473744,214.554206978753,214.981409181872,63771900
2017-01-09,226.910004,227.070007,226.419998,226.460007,46939700,0,1,215.408597145298,215.560490059499,214.94342812149,214.981409181872,46939700
2017-01-06,226.529999,227.75,225.899994,227.210007,71559900,0,1,215.047853491359,216.206016195926,214.449781608885,215.693393867479,71559900
2017-01-05,226.270004,226.580002,225.479996,226.399994,78379000,0,1,214.801036880247,215.095321985005,214.051072083571,214.924438065956,78379000
2017-01-04,225.619995,226.75,225.610001,226.580002,78744400,0,1,214.183974942238,215.256703281783,214.174487508974,215.095321985005,78744400
2017-01-03,225.039993,225.830002,223.880005,225.240005,91366500,0,1,213.633371553409,214.383337299398,212.532179964759,213.823245527993,91366500
2016-12-30,224.729996,224.830002,222.729996,223.529999,108998300,0,1,213.339087397964,213.434024385256,211.440461569679,212.199914748932,108998300
2016-12-29,224.479996,224.889999,223.839996,224.350006,48696100,0,1,213.101759169428,213.490980312165,212.494198904377,212.978357983719,48696100
2016-12-28,226.570007,226.589996,224.270004,224.399994,64095000,0,1,215.085833602428,215.104809418269,212.902411051962,213.025812237671,64095000
2016-12-27,226.020004,226.729996,226,226.270004,42672500,0,1,214.563708651711,215.237713226249,214.544718596176,214.801036880247,42672500
2016-12-23,225.429993,225.720001,225.210007,225.710007,36251400,0,1,214.003603589925,214.278911929529,213.794768039194,214.269424496266,36251400
2016-12-22,225.600006,225.740005,224.919998,225.380005,56219100,0,1,214.164999126397,214.297901985064,213.519458750277,213.956149335973,56219100
2016-12-21,226.25,226.449997,225.770004,225.770004,67909000,0,1,214.782046824712,214.971906559602,214.326380423175,214.326380423175,67909000
2016-12-20,226.149994,226.570007,225.880005,226.399994,89838800,0,1,214.68710983742,215.085833602428,214.430805793044,214.924438065956,89838800
2016-12-19,225.25,226.020004,225.080002,225.529999,90341100,0,1,213.83273391057,214.563708651711,213.671352613791,214.098540577217,90341100
2016-12-16,226.009995,226.080002,224.669998,225.039993,156420200,1.32893,1,214.554206978753,214.620665527934,213.282130521741,213.633371553409,156420200
2016-12-15,226.160004,227.809998,225.889999,226.809998,124972600,0,1,213.436206369425,214.993371445759,213.181391893472,214.049631604079,124972600
2016-12-14,227.410004,228.229996,225.369995,225.880005,142501800,0,1,214.615881171526,215.389740291785,212.690643400839,213.171960157495,142501800
2016-12-13,227.020004,228.339996,227,227.759995,110477500,0,1,214.247822633271,215.49355167437,214.228944061478,214.946181622456,110477500
2016-12-12,226.399994,226.960007,225.759995,226.25,102016100,0,1,213.66269449403,214.191201073989,213.058701939095,213.521139180217,102016100
2016-12-09,225.410004,226.529999,225.369995,226.509995,88005800,0,1,212.728401488165,213.785385392148,212.690643400839,213.766506820355,88005800
2016-12-08,224.570007,225.699997,224.259995,225.149994,99714400,0,1,211.935662852373,213.002079436073,211.643092176574,212.48301969193,99714400
2016-12-07,221.520004,224.669998,221.380005,224.600006,110738100,0,1,209.057253504028,212.030028342882,208.925130869932,211.963974103883,110738100
2016-12-06,221.220001,221.740005,220.660004,221.699997,59877400,0,1,208.774128720304,209.264877212937,208.245637240182,209.227120069351,59877400
2016-12-05,220.649994,221.399994,220.419998,221,67837800,0,1,208.236190404367,208.943995285628,208.01913401574,208.566505011394,67837800
2016-12-02,219.669998,220.25,219.259995,219.679993,74840300,0,1,207.31132913448,207.858700130134,206.924392968171,207.320761814197,74840300
2016-12-01,220.729996,220.729996,219.149994,219.570007,79040500,0,1,208.311691479181,208.311691479181,206.820580641846,207.21696364397,79040500
2016-11-30,221.630005,221.820007,220.309998,220.380005,113291800,0,1,209.161065830352,209.340378287751,207.915322633155,207.981391028252,113291800
2016-11-29,220.520004,221.440002,220.169998,220.910004,69886700,0,1,208.113513662347,208.981752429214,207.78319905532,208.481572200603,69886700
2016-11-28,221.160004,221.479996,220.360001,220.479996,76572500,0,1,208.717507161023,209.019496360442,207.962512456459,208.075756518761,76572500
2016-11-25,221.100006,221.559998,221.009995,221.520004,37872300,0,1,208.660884658002,209.094997435256,208.575937691112,209.057253504028,37872300
2016-11-23,219.979996,220.759995,219.75,220.699997,56620200,0,1,207.603886597921,208.340002730692,207.386830209294,208.283380227671,56620200
2016-11-22,220.509995,220.789993,219.729996,220.580002,67429000,0,1,208.104067770272,208.368313038463,207.367951637501,208.170136165368,67429000
2016-11-21,219.169998,220.179993,219,220.149994,72402600,0,1,206.839459213639,207.792631735038,206.679025328033,207.764320483527,72402600
2016-11-18,219.070007,219.270004,218.289993,218.5,86265800,0,1,206.74509372313,206.933838860247,206.008963434261,206.207155407193,86265800
2016-11-17,218.050003,219.059998,217.919998,218.990005,69797200,0,1,205.782475309656,206.735647831055,205.659784411539,206.669592648316,69797200
2016-11-16,217.559998,218.139999,217.419998,217.869995,65617700,0,1,205.320038068534,205.867408120448,205.187914490699,205.612594588235,65617700
2016-11-15,217.039993,218.279999,216.800003,218.279999,91652600,0,1,204.829288632161,205.999531698284,204.602800507556,205.999531698284,91652600
2016-11-14,217.029999,217.270004,215.720001,216.589996,94580000,0,1,204.819856896183,205.046359176885,203.583559591061,204.404608534624,94580000
2016-11-11,216.080002,216.699997,215.320007,216.419998,93847200,0,1,203.923306877806,204.508420860949,203.206069316828,204.244174649018,93847200
2016-11-10,217.300003,218.309998,215.220001,216.919998,172113300,0,1,205.074670428396,206.027842949794,203.111689670221,204.716044569858,172113300
2016-11-09,212.369995,217.100006,212.339996,216.380005,258429000,0,1,200.422025458992,204.88592529128,200.393714207482,204.20643166153,258429000
2016-11-08,212.690002,214.770004,212.380005,214.110001,102268300,0,1,200.724028814509,202.687009572684,200.431472294808,202.064138445956,102268300
2016-11-07,208.550003,213.190002,208.550003,213.149994,109794900,0,1,196.816946813692,201.195898735349,196.816946813692,201.158141591763,109794900
2016-11-04,208.910004,209.889999,208.380005,208.550003,109122100,0,1,197.156694100436,198.081554426584,196.656512928086,196.816946813692,109122100
2016-11-03,209.990005,210.240005,208.460007,208.779999,88939300,0,1,198.175934073191,198.411869033611,196.7320140029,197.034003202319,88939300
2016-11-02,210.649994,211.100006,209.229996,209.740005,103330800,0,1,198.798791987562,199.223486241196,197.458683299855,197.939999112771,103330800
2016-11-01,212.929993,212.990005,209.600006,211.009995,122781800,0,1,200.950517882854,201.007153598233,197.807876478676,199.138539274307,122781800
2016-10-31,212.929993,213.190002,212.360001,212.550003,61272500,0,1,200.950517882854,201.195898735349,200.412593723015,200.591906180414,61272500
2016-10-28,213.139999,213.929993,211.710007,212.539993,140623200,0,1,201.148708912046,201.894257724534,199.799168488361,200.582459344598,140623200
2016-10-27,214.580002,214.619995,213.080002,213.169998,77220200,0,1,202.507697115285,202.545440102774,201.092087352764,201.177020163556,77220200
2016-10-26,213.210007,214.419998,212.929993,213.740005,75705500,0,1,201.214778250882,202.356694965657,200.950517882854,201.714958479493,75705500
2016-10-25,214.679993,214.979996,213.979996,214.169998,66542300,0,1,202.602062605795,202.885187389518,201.941447547838,202.120760005237,66542300
2016-10-24,215,215.320007,214.479996,214.889999,60146600,0,1,202.904065961311,203.206069316828,202.413317468678,202.800253634987,60146600
2016-10-21,213.880005,214.080002,212.759995,213.979996,89089100,0,1,201.847082057328,202.035827194445,200.790083997248,201.941447547838,89089100
2016-10-20,213.869995,214.529999,213.110001,213.880005,73639800,0,1,201.837635221513,202.460507291982,201.120398604275,201.847082057328,73639800
2016-10-19,214.020004,214.639999,213.600006,214.279999,66519200,0,1,201.979204691424,202.564318674567,201.582835845398,202.224572331562,66519200
2016-10-18,214.240005,214.309998,213.270004,213.710007,76869700,0,1,202.186828400333,202.252883583072,201.271399810163,201.686648171722,76869700
2016-10-17,213.089996,213.389999,212.169998,212.380005,58275700,0,1,201.101519088742,201.384643872466,200.233280321876,200.431472294808,58275700
2016-10-14,214.149994,214.690002,213.029999,213.119995,93346200,0,1,202.101881433444,202.61150849787,201.044897529461,201.129830340253,93346200
2016-10-13,212.160004,213.589996,211.210007,213.009995,101357000,0,1,200.223848585898,201.573389009582,199.327298567521,201.026018957668,101357000
2016-10-12,213.589996,214.320007,213.009995,213.710007,73866100,0,1,201.573389009582,202.262329475148,201.026018957668,201.686648171722,73866100
2016-10-11,215.660004,215.740005,212.580002,213.429993,130367400,0,1,203.52693803178,203.602438162854,200.620217431924,201.422387803694,130367400
2016-10-10,216.160004,216.699997,215.990005,216.160004,51855000,0,1,203.99880795262,204.508420860949,203.838373123274,203.99880795262,51855000
2016-10-07,216.100006,216.300003,214.190002,215.039993,89788300,0,1,203.942185449599,204.130930586716,202.13963857703,202.9418089488,89788300
2016-10-06,215.369995,216.039993,214.740005,215.779999,62927400,0,1,203.253244984034,203.88554879048,202.658698321174,203.640182094082,62927400
2016-10-05,215.410004,216.130005,215.330002,215.630005,72816000,0,1,203.29100307136,203.97049670111,203.215501996546,203.498626780269,72816000
2016-10-04,215.910004,216.169998,213.990005,214.679993,119948100,0,1,203.7628729922,204.008239688598,201.950893439913,202.602062605795,119948100
2016-10-03,215.820007,216.039993,215.039993,215.779999,83512100,0,1,203.677939237668,203.88554879048,202.9418089488,203.640182094082,83512100
2016-09-30,215.649994,217.119995,215.360001,216.300003,117202900,0,1,203.517491195965,204.904789706975,203.243813248056,204.130930586716,117202900
2016-09-29,216.399994,216.869995,214.039993,214.679993,128070600,0,1,204.225296077225,204.668854746555,201.998069107119,202.602062605795,128070600
2016-09-28,215.830002,216.820007,214.710007,216.639999,87411000,0,1,203.687371917386,204.621679079349,202.630388013403,204.451798357928,87411000
2016-09-27,214.050003,215.679993,213.619995,215.570007,78494800,0,1,202.007515942934,203.545802447475,201.601700261093,203.442004277248,78494800
2016-09-26,215.020004,215.229996,214.009995,214.240005,89827300,0,1,202.922944533104,203.121122349939,201.969758799348,202.186828400333,89827300
2016-09-23,216.720001,216.880005,215.880005,215.990005,73630900,0,1,204.527299432742,204.67830158237,203.734561740689,203.838373123274,73630900
2016-09-22,217,217.529999,216.710007,217.179993,76678700,0,1,204.791545644672,205.291726817023,204.517867696764,204.961412209996,76678700
2016-09-21,214.240005,216.029999,213.440002,215.820007,110284400,0,1,202.186828400333,203.876117054502,201.431833695769,203.677939237668,110284400
2016-09-20,214.410004,214.589996,213.380005,213.419998,69665300,0,1,202.347263229679,202.517128851263,201.375212136488,201.412955123976,69665300
2016-09-19,214.130005,214.880005,213.029999,213.410004,80250500,0,1,202.083017017749,202.790821899009,201.044897529461,201.403523387999,80250500
2016-09-16,213.479996,213.690002,212.570007,213.369995,155236400,1.08207,1,201.469577626998,201.66776865619,200.610784752207,201.365765300673,155236400
2016-09-15,212.960007,215.729996,212.75,215.279999,134427900,0,1,199.964755704225,202.565714360695,199.767563757048,202.143177089776,134427900
2016-09-14,213.289993,214.699997,212.5,213.149994,134185500,0,1,200.274605289626,201.598567987476,199.532819263797,200.143149312383,134185500
2016-09-13,214.839996,215.149994,212.5,213.229996,182828800,0,1,201.730023964719,202.021105258395,199.532819263797,200.218269428179,182828800
2016-09-12,212.389999,216.809998,212.309998,216.339996,168110900,0,1,199.429530747788,203.579812449497,199.35441157097,203.138490924228,168110900
2016-09-09,216.970001,217.029999,213.25,213.279999,221589100,0,1,203.730051742112,203.786388542536,200.237052743551,200.265221143764,221589100
2016-09-08,218.619995,218.940002,218.149994,218.509995,74102900,0,1,205.279359763704,205.579839287912,204.838039177413,205.176072186674,74102900
2016-09-07,218.839996,219.220001,218.300003,219.009995,76554900,0,1,205.485935856744,205.842752181376,204.978894324166,205.645561173177,76554900
2016-09-06,218.699997,219.119995,217.860001,219.029999,56702100,0,1,205.354479879501,205.748848750207,204.565742138087,205.664344488549,56702100
2016-09-02,218.389999,218.869995,217.699997,218.369995,79293900,0,1,205.063398585825,205.514104256956,204.415501906495,205.044615270453,79293900
2016-09-01,217.369995,217.729996,216.029999,217.389999,97844200,0,1,204.105637297447,204.443670306707,202.84741056953,204.124420612819,97844200
2016-08-31,217.610001,217.75,216.470001,217.380005,85269500,0,1,204.330997644836,204.462453622079,203.260562755609,204.115036466956,85269500
2016-08-30,218.259995,218.589996,217.350006,218,58114500,0,1,204.941327693422,205.251191363492,204.086868066744,204.69719811533,58114500
2016-08-29,217.440002,218.669998,217.399994,218.360001,70502200,0,1,204.171372328403,205.326311479288,204.133805697659,205.03523112459,70502200
2016-08-26,217.919998,219.119995,216.25,217.289993,122506300,0,1,204.622077999534,205.748848750207,203.05398666257,204.03051718165,122506300
2016-08-25,217.399994,218.190002,217.220001,217.699997,69224800,0,1,204.133805697659,204.875605808157,203.964796235364,204.415501906495,69224800
2016-08-24,218.800003,218.910004,217.360001,217.850006,71728900,0,1,205.448383310669,205.551671826678,204.096253151584,204.556357053247,71728900
2016-08-23,219.25,219.600006,218.899994,218.970001,53399200,0,1,205.870920581588,206.199568506008,205.542272657168,205.608007688124,53399200
2016-08-22,218.259995,218.800003,217.830002,218.529999,61368800,0,1,204.941327693422,205.448383310669,204.537573737875,205.194855502046,61368800
2016-08-19,218.309998,218.75,217.740005,218.539993,75443000,0,1,204.988279409006,205.401431595085,204.453068537239,205.204239647908,75443000
2016-08-18,218.339996,218.899994,218.210007,218.860001,52989300,0,1,205.016446870241,205.542272657168,204.894390062507,205.504720111094,52989300
2016-08-17,218,218.529999,217.020004,218.369995,75134300,0,1,204.69719811533,205.194855502046,203.777003457696,205.044615270453,75134300
2016-08-16,218.600006,218.679993,217.960007,217.960007,53213600,0,1,205.260590533002,205.335696564129,204.659645569256,204.659645569256,53213600
2016-08-15,218.889999,219.5,218.880005,219.089996,49813500,0,1,205.532887572328,206.105665074839,205.523503426466,205.720680349995,49813500
2016-08-12,218.289993,218.710007,217.990005,218.460007,61313500,0,1,204.969495154656,205.36387904901,204.68781303049,205.129134555759,61313500
2016-08-11,218.259995,218.940002,217.949997,218.649994,72504300,0,1,204.941327693422,205.579839287912,204.650246399746,205.307528163916,72504300
2016-08-10,218.309998,218.399994,217.229996,217.639999,57941100,0,1,204.988279409006,205.072783670665,203.974181320204,204.35916510607,57941100
2016-08-09,218.130005,218.759995,217.800003,218.179993,51251700,0,1,204.819269946711,205.410816679925,204.509405337663,204.866207577626,51251700
2016-08-08,218.399994,218.520004,217.740005,218.050003,39906500,0,1,205.072783670665,205.185470417205,204.453068537239,204.744149830915,39906500
2016-08-05,216.410004,218.229996,216.410004,218.179993,71892200,0,1,203.204226894163,204.91315929321,203.204226894163,204.866207577626,71892200
2016-08-04,216.309998,216.779999,214.25,216.410004,46585500,0,1,203.110323462994,203.551644049285,201.176030716557,203.204226894163,46585500
2016-08-03,215.479996,216.25,215.130005,216.179993,53993600,0,1,202.330969867443,203.05398666257,202.002336027693,202.988251631613,53993600
2016-08-02,216.649994,216.830002,214.570007,215.550003,92295500,0,1,203.429572217904,203.598595764869,201.476510240765,202.396704898399,92295500
2016-08-01,217.190002,217.649994,216.410004,216.940002,73311400,0,1,203.936627835151,204.36855019091,203.204226894163,203.7018833419,73311400
2016-07-29,216.460007,217.539993,216.130005,217.119995,79519400,0,1,203.251178609747,204.265261674902,202.941314000699,203.870892804195,79519400
2016-07-28,216.289993,217.110001,215.75,216.770004,65035700,0,1,203.091539208644,203.861508658333,202.584497676067,203.542258964445,65035700
2016-07-27,217.190002,217.270004,215.619995,216.520004,84083900,0,1,203.936627835151,204.011747950948,202.462425844686,203.307514471193,84083900
2016-07-26,216.529999,217.169998,215.759995,216.75,70080500,0,1,203.316899556033,203.917844519779,202.593882760907,203.523475649073,70080500
2016-07-25,217,217.059998,215.970001,216.649994,55873100,0,1,203.758220142324,203.814556942749,202.791073769106,203.429572217904,55873100
2016-07-22,216.410004,217.300003,216.100006,217.240005,62787500,0,1,203.204226894163,204.03991635116,202.913145600487,203.983579550736,62787500
2016-07-21,216.960007,217.220001,215.75,216.270004,67777300,0,1,203.72066759625,203.964796235364,202.584497676067,203.072769977942,67777300
2016-07-20,216.190002,217.369995,216.190002,217.089996,58159500,0,1,202.997649862145,204.105637297447,202.997649862145,203.842724403983,58159500
2016-07-19,215.919998,216.229996,215.630005,216.190002,54345700,0,1,202.744122053522,203.035203347198,202.471825014196,202.997649862145,54345700
2016-07-18,215.970001,216.600006,215.669998,216.410004,58725900,0,1,202.791073769106,203.38263458699,202.50937756027,203.204226894163,58725900
2016-07-15,216.779999,217.009995,215.309998,215.830002,107155400,0,1,203.551644049285,203.767605227164,202.171345489988,202.659617791863,107155400
2016-07-14,216.399994,216.669998,215.660004,216.119995,91230900,0,1,203.194827724653,203.448355533276,202.499993414408,202.931914831189,91230900
2016-07-13,215.440002,215.449997,214.350006,214.919998,87324100,0,1,202.293416382391,202.302801467231,201.269934147726,201.805144080516,87324100
2016-07-12,214.529999,215.300003,213.429993,214.949997,101275600,0,1,201.438943610021,202.161960405148,200.406062205847,201.833312480728,101275600
2016-07-11,213.190002,214.070007,212.949997,213.399994,73633900,0,1,200.180715943127,201.007021254262,199.955356534716,200.377893805634,73633900
2016-07-08,211.050003,212.940002,210.779999,212.649994,133971000,0,1,198.171304019872,199.945971449875,197.917776211248,199.67366032588,133971000
2016-07-07,209.869995,210.649994,208.630005,209.529999,85593800,0,1,197.063302499901,197.795704379868,195.898979203153,196.744053744991,85593800
2016-07-06,207.830002,209.800003,207.059998,209.660004,96021500,0,1,195.147794007814,196.997581553614,194.424777212688,196.866125576371,96021500
2016-07-05,208.949997,209.080002,207.710007,208.410004,109803700,0,1,196.199444642691,196.321516474072,195.035121345943,195.692403110114,109803700
2016-07-01,209.479996,210.490005,209.289993,209.919998,106055300,0,1,196.697102029406,197.645478232944,196.518693397601,197.110254215485,106055300
2016-06-30,207.210007,209.539993,206.559998,209.479996,165021900,0,1,194.56563235944,196.753437890853,193.955288226185,196.697102029406,165021900
2016-06-29,204.839996,206.929993,204.720001,206.660004,137328600,0,1,192.340244234658,194.302705381307,192.227571572787,194.049191657353,137328600
2016-06-28,201.479996,203.229996,201.119995,203.199997,159382400,0,1,189.185278245358,190.828489698118,188.847245236097,190.800321297906,159382400
2016-06-27,201.589996,201.600006,198.649994,199.600006,230775800,0,1,189.288565822388,189.297964991898,186.527968703794,187.420009045886,230775800
2016-06-24,203.630005,210.850006,202.720001,203.240005,333444400,0,1,191.204089338123,197.983511242205,190.349615626775,190.83788792865,333444400
2016-06-23,209.809998,210.869995,209.270004,210.809998,102731400,0,1,197.006966638454,198.002280472907,196.499924166899,197.945944611461,102731400
2016-06-22,208.649994,209.5,207.929993,208.100006,95560500,0,1,195.917748433855,196.715885344778,195.241683354313,195.401321816438,95560500
2016-06-21,208.300003,208.919998,207.779999,208.440002,72461700,0,1,195.589114594105,196.171276242479,195.10084229223,195.720570571348,72461700
2016-06-20,208.820007,209.610001,207.75,207.850006,82789600,0,1,196.07738689598,196.819173860787,195.072673892018,195.166577323186,82789600
2016-06-17,207.169998,207.199997,205.75,206.520004,117055700,1.07844,1,194.528064789718,194.556233189931,193.194717946006,193.917734741132,117055700
2016-06-16,207.75,208.570007,205.589996,208.369995,149533100,0,1,194.05930322132,194.825271871412,192.041643191499,194.638440635042,149533100
2016-06-15,208.039993,209.360001,207.529999,207.75,109124500,0,1,194.330185722013,195.563205374127,193.853800257334,194.05930322132,109124500
2016-06-14,208,208.740005,206.919998,208.039993,125059300,0,1,194.292828255281,194.984067026305,193.28399824037,194.330185722013,125059300
2016-06-13,209.360001,210.369995,208.350006,208.449997,117751200,0,1,195.563205374127,196.506640906727,194.619768907426,194.713170514109,117751200
2016-06-10,210.460007,210.860001,209.429993,210.070007,113829200,0,1,196.590721128155,196.964355577891,195.628584910835,196.226422075176,113829200
2016-06-09,211.509995,212.220001,211.190002,212.080002,73786900,0,1,197.571515061588,198.234731762637,197.272609556819,198.103958677719,73786900
2016-06-08,211.839996,212.520004,211.690002,212.369995,66170900,0,1,197.879769040516,198.51496460569,197.73965962474,198.374841178413,66170900
2016-06-07,211.529999,212.339996,211.5,211.679993,60974800,0,1,197.590200800705,198.346819108437,197.56217873073,197.730310216481,60974800
2016-06-06,210.699997,211.770004,210.509995,211.350006,64887000,0,1,196.814895819755,197.814389503808,196.637414925745,197.422069314954,64887000
2016-06-03,210.25,210.690002,208.860001,210.279999,101757100,0,1,196.394553560927,196.805559488898,195.096155306205,196.422575630902,101757100
2016-06-02,209.800003,210.929993,209.240005,210.910004,63044700,0,1,195.974211302098,197.029735114599,195.451117094226,197.011063386983,63044700
2016-06-01,209.119995,210.479996,208.889999,210.270004,69936200,0,1,195.339015736924,196.60939285577,195.12417644208,196.413239300044,69936200
2016-05-31,210.559998,210.690002,209.179993,209.839996,109879400,0,1,196.684122734838,196.805559488898,195.395059876874,196.011568768831,109879400
2016-05-27,209.529999,210.25,209.470001,210.240005,59329000,0,1,195.72200052902,196.394553560927,195.665956389069,196.385217230069,59329000
2016-05-26,209.440002,209.710007,208.970001,209.339996,55280700,0,1,195.637934319094,195.890146026273,195.198906321148,195.544518700909,55280700
2016-05-25,208.669998,209.770004,207.869995,209.279999,76621400,0,1,194.918673478095,195.946189232123,194.17139056712,195.488475495059,76621400
2016-05-24,206.169998,208.240005,206.139999,207.869995,93537800,0,1,192.583423138488,194.517016958384,192.555401068513,194.17139056712,93537800
2016-05-23,205.509995,205.839996,204.990005,205.210007,58682600,0,1,191.966914246532,192.27516822546,191.481191516895,191.68669541498,58682600
2016-05-20,204.919998,206.100006,204.860001,205.490005,104990400,0,1,191.415797968685,192.51804360178,191.359754762835,191.948241584816,104990400
2016-05-19,204.059998,204.539993,202.779999,204.199997,115430500,0,1,190.61247185186,191.060835246564,189.416824612082,190.743244936778,115430500
2016-05-18,204.440002,206.300003,203.630005,204.910004,120062100,0,1,190.967433639881,192.704860826648,190.210815332149,191.406462571927,120062100
2016-05-17,206.460007,206.800003,204.229996,204.850006,114924900,0,1,192.854320584784,193.17191089457,190.771267006753,191.350418431977,114924900
2016-05-16,204.960007,207.339996,204.889999,206.779999,77486800,0,1,191.45317038102,193.676318429224,191.38777589871,193.153225155452,77486800
2016-05-13,206.210007,206.860001,204.380005,204.759995,96474600,0,1,192.620795550823,193.22795503452,190.911390434031,191.26633914465,96474600
2016-05-12,207.289993,207.490005,205.369995,206.559998,89586300,0,1,193.629610620131,193.816441856502,191.836140227514,192.947722191467,89586300
2016-05-11,207.910004,208.539993,206.5,206.5,81727000,0,1,194.208762979455,194.797235789935,192.891678051517,192.891678051517,81727000
2016-05-10,206.720001,208.470001,206.639999,208.449997,77472200,0,1,193.097181015502,194.731856253227,193.022451136434,194.713170514109,77472200
2016-05-09,205.570007,206.399994,205.360001,205.889999,74374900,0,1,192.022971463884,192.798262433331,191.826804830756,192.321876034552,74374900
2016-05-06,204.059998,205.770004,203.880005,205.720001,83784900,0,1,190.61247185186,192.209788688752,190.444340366109,192.163080879659,83784900
2016-05-05,205.559998,205.979996,204.470001,204.970001,67619200,0,1,192.013622055624,192.405942244478,190.995455709856,191.462505777777,67619200
2016-05-04,204.990005,205.850006,204.419998,205.009995,92243800,0,1,191.481191516895,192.28451856782,190.948747900763,191.49986417861,92243800
2016-05-03,206.520004,206.800003,205.279999,206.160004,101267500,0,1,192.910363790634,193.17191089457,191.752074951688,192.574087741731,101267500
2016-05-02,206.919998,208.179993,206.410004,207.970001,62188000,0,1,193.28399824037,194.460959741031,192.807612775691,194.264806185305,62188000
2016-04-29,206.720001,207.130005,205.029999,206.330002,142424100,0,1,193.097181015502,193.480165807598,191.518549917728,192.732882896624,142424100
2016-04-28,208.460007,209.759995,206.960007,207.449997,97216200,0,1,194.722520856469,195.936839823863,193.321370652705,193.779070378267,97216200
2016-04-27,208.470001,209.809998,208.050003,209.350006,77329400,0,1,194.731856253227,195.983547632956,194.339536064373,195.553869043269,77329400
2016-04-26,209.039993,209.520004,208.360001,208.919998,75864200,0,1,195.264285857856,195.712664198162,194.629105238284,195.152198512056,75864200
2016-04-25,208.259995,208.660004,207.539993,208.610001,66166500,0,1,194.535689620099,194.909338081337,193.863135654092,194.862630272245,66166500
2016-04-22,208.550003,209.289993,207.910004,208.970001,99251700,0,1,194.806586132295,195.497810891817,194.208762979455,195.198906321148,99251700
2016-04-21,210.119995,210.25,208.649994,208.970001,85695000,0,1,196.273115872766,196.394553560927,194.899987738978,195.198906321148,85695000
2016-04-20,209.949997,210.919998,209.389999,210.100006,81100300,0,1,196.114320717873,197.020398783741,195.591226510002,196.254444145151,81100300
2016-04-19,209.740005,210.199997,208.940002,209.899994,88316100,0,1,195.918167162148,196.347845751834,195.170884251173,196.067612908781,88316100
2016-04-18,207.779999,209.279999,207,209.240005,75277700,0,1,194.087325291295,195.488475495059,193.358728119438,195.451117094226,75277700
2016-04-15,208.009995,208.169998,207.399994,207.779999,75761600,0,1,194.302164586138,194.451623410174,193.732362569174,194.087325291295,75761600
2016-04-14,208.070007,208.600006,207.600006,208.009995,65212900,0,1,194.358221803491,194.853293941387,193.919193805544,194.302164586138,65212900
2016-04-13,207,208.100006,206.839996,208,96336400,0,1,193.358728119438,194.386243873466,193.209268361303,194.292828255281,96336400
2016-04-12,204.220001,206.25,203.699997,205.919998,115350600,0,1,190.761930675895,192.658153017556,190.276194868857,192.349898104528,115350600
2016-04-11,205.25,206.070007,203.910004,204.020004,83757500,0,1,191.724052881713,192.490021531805,190.472362436085,190.575113451027,83757500
2016-04-08,205.339996,205.850006,203.869995,204.5,95040600,0,1,191.808118157539,192.28451856782,190.43499002375,191.023477779831,95040600
2016-04-07,205.139999,205.559998,203.089996,203.949997,113859000,0,1,191.62130093267,192.013622055624,189.706392851892,190.509719902817,113859000
2016-04-06,204.190002,206.490005,203.979996,206.419998,91839800,0,1,190.73390860592,192.882341720659,190.537741972792,192.816948172449,91839800
2016-04-05,204.669998,206.259995,203.889999,204.190002,99662200,0,1,191.182272934724,192.667489348414,190.453675762867,190.73390860592,99662200
2016-04-04,206.830002,207.070007,205.889999,206.25,63497000,0,1,193.199932964545,193.424121667648,192.321876034552,192.658153017556,63497000
